league,season,team,player,nation,pos,age,born,90s,att,pass_types_live,pass_types_dead,pass_types_fk,pass_types_tb,pass_types_sw,pass_types_crs,pass_types_ti,pass_types_ck,corner_kicks_in,corner_kicks_out,corner_kicks_str,outcomes_cmp,outcomes_off,outcomes_blocks
POR-Primeira Liga,2526,Estrela,Otávio,BRA,DF,19.0,2005.0,15.0,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Estrela,Oumar Ngom,MTN,MF,21.0,2004.0,9.2,,,,,,,3,,,,,,,,
POR-Primeira Liga,2526,Estrela,Paulo Moreira,POR,MF,25.0,2000.0,26.4,,,,,,,13,,,,,,,,
POR-Primeira Liga,2526,Estrela,Renan Ribeiro,BRA,GK,35.0,1990.0,33.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Estrela,Robinho,BRA,"MF,FW",22.0,2002.0,10.5,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Estrela,Rodrigo Pinho,BRA,FW,34.0,1991.0,13.2,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Estrela,Ryan Carlos,BRA,MF,23.0,2002.0,1.7,,,,,,,7,,,,,,,,
POR-Primeira Liga,2526,Estrela,Sidny Lopes Cabral,CPV,"MF,DF",22.0,2002.0,14.7,,,,,,,114,,,,,,,,
POR-Primeira Liga,2526,Estrela,Stefan Lekovic,SRB,"DF,MF",21.0,2004.0,8.7,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Estrela,Sydney van Hooijdonk,NED,FW,25.0,2000.0,4.0,,,,,,,3,,,,,,,,
POR-Primeira Liga,2526,Estrela,Tom Moustier,SWE,MF,23.0,2002.0,2.8,,,,,,,14,,,,,,,,
POR-Primeira Liga,2526,Estrela,Yahya Kalley,SWE,DF,24.0,2001.0,0.5,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Antoine Joujou,FRA,MF,22.0,2003.0,6.5,,,,,,,22,,,,,,,,
POR-Primeira Liga,2526,Famalicão,García,BRA,DF,23.0,2002.0,6.3,,,,,,,24,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Gil Bastião Dias,POR,"MF,FW",28.0,1996.0,27.7,,,,,,,126,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Gonzalo Pastor,ESP,MF,19.0,2006.0,0.4,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Gustavo sá,POR,MF,20.0,2004.0,30.0,,,,,,,54,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Ibrahima Ba,SEN,DF,20.0,2005.0,18.4,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Justin de Haas,NED,DF,25.0,2000.0,31.0,,,,,,,8,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Lazar Carević,MNE,GK,26.0,1999.0,34.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Leonardo Realpe,ECU,DF,24.0,2001.0,18.9,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Marcos Peña,ESP,MF,20.0,2005.0,4.0,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Marcos Vinicios Sorriso,BRA,"MF,FW",24.0,2001.0,30.9,,,,,,,175,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Mathias De Amorim,POR,MF,20.0,2004.0,27.2,,,,,,,27,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Otar Mamageishvili,GEO,MF,22.0,2003.0,1.4,,,,,,,3,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Pedro Bondo,ANG,DF,20.0,2004.0,13.0,,,,,,,33,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Pedro Santos,POR,MF,22.0,2003.0,7.8,,,,,,,31,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Rafa Soares,POR,DF,30.0,1995.0,19.0,,,,,,,86,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Rochinha,POR,"FW,MF",30.0,1995.0,0.0,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Rodrigo Pinheiro,POR,DF,22.0,2002.0,28.6,,,,,,,76,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Roméo Beney,SUI,FW,20.0,2005.0,2.3,,,,,,,17,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Rudi Almeida,POR,FW,20.0,2005.0,0.2,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Simon Elisor,FRA,FW,26.0,1999.0,22.7,,,,,,,11,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Tom van de Looi,NED,MF,26.0,1999.0,30.5,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Umar Abubakar,NGA,FW,19.0,2006.0,4.6,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Yassir Zabiri,MAR,FW,20.0,2005.0,7.3,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Famalicão,Óscar Aranda,ESP,MF,23.0,2002.0,0.2,,,,,,,3,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Agustín Moreira,URU,MF,24.0,2001.0,11.4,,,,,,,34,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Andrew,BRA,GK,24.0,2001.0,16.6,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Antonio Espigare,ESP,DF,20.0,2004.0,10.9,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Carlos Eduardo,BRA,FW,22.0,2002.0,3.1,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Daniel Figueira,POR,GK,27.0,1998.0,9.3,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Facundo Cáseres,ARG,MF,24.0,2001.0,24.3,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Ghislain Konan,CIV,DF,29.0,1995.0,29.5,,,,,,,67,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Gil Martins,POR,MF,19.0,2006.0,0.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Gonçalo Maia,POR,MF,19.0,2005.0,0.1,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Gustavo Varela,POR,FW,20.0,2005.0,16.9,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Hevertton Santos,BRA,DF,24.0,2001.0,9.7,,,,,,,20,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Héctor,ESP,FW,29.0,1995.0,3.9,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Joelson Fernandes,POR,MF,22.0,2003.0,11.3,,,,,,,54,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Jonathan Buatu,ANG,DF,31.0,1993.0,30.5,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Jonathan Mutombo,FRA,DF,22.0,2002.0,1.3,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Lucão,BRA,GK,24.0,2001.0,8.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Luís Esteves,POR,MF,27.0,1998.0,30.6,,,,,,,128,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Martín Fernández,URU,MF,22.0,2003.0,7.8,,,,,,,18,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Marvin Elimbi,FRA,DF,22.0,2003.0,27.0,,,,,,,7,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Mohamed Bamba,CIV,MF,20.0,2004.0,1.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Murilo Costa,BRA,MF,30.0,1994.0,28.6,,,,,,,172,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Pablo,BRA,FW,21.0,2004.0,10.5,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Rodrigo Rodrigues,POR,FW,17.0,2007.0,0.4,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Santiago García,ESP,MF,23.0,2001.0,29.3,,,,,,,32,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Sergio Bermejo,ESP,MF,27.0,1997.0,4.5,,,,,,,23,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Tidjany Chabrol,FRA,MF,23.0,2002.0,5.6,,,,,,,9,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Weverson,BRA,DF,25.0,2000.0,0.3,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Zé Carlos,POR,DF,27.0,1998.0,27.3,,,,,,,61,,,,,,,,
POR-Primeira Liga,2526,Gil Vicente,Zé Carlos,POR,MF,23.0,2001.0,13.4,,,,,,,6,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Afonso Assis,POR,MF,19.0,2006.0,9.8,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Alan,BRA,"MF,FW",25.0,2000.0,29.9,,,,,,,148,,,,,,,,
POR-Primeira Liga,2526,Moreirense,André Ferreira,POR,GK,29.0,1996.0,22.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Bernardo Martins,POR,MF,27.0,1997.0,6.8,,,,,,,15,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Caio Secco,BRA,GK,34.0,1990.0,11.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Cédric Teguia,ESP,"MF,FW",23.0,2001.0,9.5,,,,,,,30,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Dinis Pinto,POR,DF,24.0,2000.0,22.3,,,,,,,31,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Diogo Travassos,POR,"MF,FW",21.0,2004.0,27.0,,,,,,,82,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Fabiano Souza,BRA,DF,25.0,2000.0,5.5,,,,,,,9,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Gilberto Batista,GNB,DF,21.0,2003.0,21.5,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Guilherme Schettine,BRA,FW,29.0,1995.0,10.9,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Jimi Gower,ENG,MF,20.0,2004.0,1.8,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Joel Jorquera,ESP,MF,24.0,2000.0,0.4,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Kevyn Monteiro,BRA,DF,19.0,2005.0,4.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Kiko,POR,"DF,MF",23.0,2002.0,20.5,,,,,,,39,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Kiko Bondoso,POR,"MF,FW",29.0,1995.0,22.2,,,,,,,40,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Landerson,BRA,"MF,FW",18.0,2006.0,14.4,,,,,,,16,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Lawrence Ofori,GHA,MF,27.0,1998.0,2.3,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Leandro Santos,POR,DF,19.0,2005.0,2.9,,,,,,,10,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Luis Semedo,POR,FW,21.0,2003.0,11.1,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Maracás,BRA,DF,31.0,1994.0,28.8,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Marcelo Ferreira,BRA,DF,36.0,1989.0,10.7,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Mateja Stjepanović,SRB,MF,21.0,2004.0,26.8,,,,,,,7,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Michel,BRA,DF,22.0,2003.0,3.3,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Miguel Silva,POR,MF,17.0,2007.0,0.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Mika,POR,GK,34.0,1991.0,1.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Nile John,ENG,MF,22.0,2003.0,7.5,,,,,,,14,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Rodri,ESP,"MF,FW",22.0,2003.0,16.6,,,,,,,11,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Vasco Sousa,POR,MF,22.0,2003.0,5.1,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Yan Lincon,BRA,FW,22.0,2002.0,8.2,,,,,,,3,,,,,,,,
POR-Primeira Liga,2526,Moreirense,Álvaro Martínez,ESP,DF,23.0,2002.0,9.0,,,,,,,39,,,,,,,,
POR-Primeira Liga,2526,Nacional,Alan Núñez,PAR,DF,20.0,2004.0,18.6,,,,,,,55,,,,,,,,
POR-Primeira Liga,2526,Nacional,André Sousa,POR,MF,35.0,1990.0,1.4,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Nacional,Chiheb Labidi,TUN,MF,24.0,2001.0,17.9,,,,,,,11,,,,,,,,
POR-Primeira Liga,2526,Nacional,Daniel Júnior,BRA,"MF,FW",23.0,2002.0,8.2,,,,,,,15,,,,,,,,
POR-Primeira Liga,2526,Nacional,Deivison,BRA,DF,19.0,2006.0,1.2,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Nacional,Filipe Soares,POR,MF,26.0,1999.0,8.5,,,,,,,30,,,,,,,,
POR-Primeira Liga,2526,Nacional,Franscisco Gonçalves,POR,DF,21.0,2004.0,6.3,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Nacional,Gabriel Veron,BRA,"FW,MF",22.0,2002.0,9.1,,,,,,,9,,,,,,,,
POR-Primeira Liga,2526,Nacional,Jesús Ramírez,VEN,FW,27.0,1998.0,32.0,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Nacional,Joel silva,POR,MF,22.0,2003.0,4.4,,,,,,,7,,,,,,,,
POR-Primeira Liga,2526,Nacional,José Gomes,POR,DF,29.0,1996.0,25.6,,,,,,,93,,,,,,,,
POR-Primeira Liga,2526,Nacional,João Aurélio,POR,DF,36.0,1988.0,14.7,,,,,,,19,,,,,,,,
POR-Primeira Liga,2526,Nacional,Kaique,BRA,GK,22.0,2003.0,28.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Nacional,Lenny Vallier,FRA,DF,26.0,1999.0,8.4,,,,,,,29,,,,,,,,
POR-Primeira Liga,2526,Nacional,Liziero,BRA,MF,27.0,1998.0,25.9,,,,,,,123,,,,,,,,
POR-Primeira Liga,2526,Nacional,Lucas França,BRA,GK,29.0,1996.0,6.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Nacional,Lucas João,ANG,FW,31.0,1993.0,2.8,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Nacional,Léo Santos,BRA,DF,26.0,1998.0,30.2,,,,,,,9,,,,,,,,
POR-Primeira Liga,2526,Nacional,Matheus Dias,BRA,"MF,DF",23.0,2002.0,27.0,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Nacional,Miguel Baeza,ESP,MF,25.0,2000.0,8.9,,,,,,,16,,,,,,,,
POR-Primeira Liga,2526,Nacional,Mootez Nourani,TUN,"MF,FW",23.0,2002.0,1.8,,,,,,,3,,,,,,,,
POR-Primeira Liga,2526,Nacional,Pablo,BRA,"MF,FW",22.0,2003.0,9.6,,,,,,,39,,,,,,,,
POR-Primeira Liga,2526,Nacional,Paulinho Bóia,BRA,"FW,MF",27.0,1998.0,31.2,,,,,,,93,,,,,,,,
POR-Primeira Liga,2526,Nacional,Ulisses,BRA,DF,25.0,1999.0,2.5,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Nacional,Watts,POR,FW,20.0,2005.0,0.6,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Nacional,Witi,MOZ,"FW,MF",28.0,1996.0,10.5,,,,,,,31,,,,,,,,
POR-Primeira Liga,2526,Nacional,Zé Vitor,BRA,DF,24.0,2001.0,29.7,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Porto,Alan Varela,ARG,MF,24.0,2001.0,25.7,,,,,,,19,,,,,,,,
POR-Primeira Liga,2526,Porto,Alberto costa,POR,DF,21.0,2003.0,24.7,,,,,,,60,,,,,,,,
POR-Primeira Liga,2526,Porto,André Miranda,POR,FW,17.0,2007.0,0.1,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Bernardo Lima,POR,MF,17.0,2008.0,0.1,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Borja Sainz,ESP,FW,24.0,2001.0,17.8,,,,,,,14,,,,,,,,
POR-Primeira Liga,2526,Porto,Cláudio Ramos,POR,GK,33.0,1991.0,1.5,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Deniz Gül,TUR,FW,21.0,2004.0,13.1,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Porto,Diogo Costa,POR,GK,25.0,1999.0,32.3,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Dominik Prpić,CRO,DF,21.0,2004.0,2.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Gabriel Veiga,ESP,MF,23.0,2002.0,17.9,,,,,,,113,,,,,,,,
POR-Primeira Liga,2526,Porto,Jakub Kiwior,POL,DF,25.0,2000.0,24.6,,,,,,,3,,,,,,,,
POR-Primeira Liga,2526,Porto,Jan Bednarek,POL,DF,29.0,1996.0,29.8,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Porto,João Costa,POR,GK,29.0,1996.0,0.2,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Luuk de Jong,NED,FW,34.0,1990.0,2.9,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Martim Fernandes,POR,DF,19.0,2006.0,12.4,,,,,,,33,,,,,,,,
POR-Primeira Liga,2526,Porto,Moura,POR,DF,25.0,1999.0,14.6,,,,,,,37,,,,,,,,
POR-Primeira Liga,2526,Porto,Nehuén Pérez,ARG,DF,25.0,2000.0,4.2,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Oskar Pietuszewski,POL,FW,17.0,2008.0,9.1,,,,,,,22,,,,,,,,
POR-Primeira Liga,2526,Porto,Pablo Rosario,DOM,"MF,DF",28.0,1997.0,15.2,,,,,,,6,,,,,,,,
POR-Primeira Liga,2526,Porto,Pepê,BRA,FW,28.0,1997.0,24.7,,,,,,,95,,,,,,,,
POR-Primeira Liga,2526,Porto,Rodrigo Mora,POR,MF,18.0,2007.0,13.1,,,,,,,74,,,,,,,,
POR-Primeira Liga,2526,Porto,Samu Omorodion,ESP,FW,21.0,2004.0,15.6,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Porto,Seko Fofana,CIV,MF,30.0,1995.0,3.2,,,,,,,3,,,,,,,,
POR-Primeira Liga,2526,Porto,Stephen Eustáquio,CAN,MF,28.0,1996.0,2.1,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Porto,Terem Moffi,NGA,FW,26.0,1999.0,2.8,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Thiago Silva,BRA,DF,40.0,1984.0,6.4,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Porto,Tiago Silva,POR,MF,18.0,2007.0,0.3,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Porto,Victor Froholdt,DEN,MF,19.0,2006.0,31.9,,,,,,,31,,,,,,,,
POR-Primeira Liga,2526,Porto,William Gomes,BRA,FW,19.0,2006.0,13.0,,,,,,,55,,,,,,,,
POR-Primeira Liga,2526,Porto,Yann Karamoh,FRA,"FW,MF",27.0,1998.0,0.1,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Porto,Zaidu Sanusi,NGA,DF,28.0,1997.0,11.1,,,,,,,26,,,,,,,,
POR-Primeira Liga,2526,Porto,Zé Pedro Figueiredo,POR,DF,28.0,1997.0,0.3,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Porto,Ángel Alarcón,ESP,FW,21.0,2004.0,0.7,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Andreas Ntoi,GRE,"MF,DF",22.0,2003.0,26.0,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,André Inácio,BRA,"FW,MF",23.0,2002.0,16.6,,,,,,,24,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Antonios Papakanellos,GRE,"MF,FW",19.0,2005.0,4.8,,,,,,,9,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Brandon Aguilera,CRC,MF,22.0,2003.0,15.2,,,,,,,41,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Cezary Miszta,POL,GK,23.0,2001.0,21.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Clayton,BRA,FW,26.0,1999.0,17.7,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Dario Špikić,CRO,"MF,FW",26.0,1999.0,19.8,,,,,,,19,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Diogo Bezerra,BRA,MF,23.0,2002.0,14.0,,,,,,,123,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Ennio van der Gouw,NED,GK,24.0,2001.0,10.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Eric da Silva Moreira,GER,DF,19.0,2006.0,0.8,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Francisco Petrasso,ARG,DF,23.0,2002.0,16.0,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Georgios Liavas,GRE,MF,24.0,2001.0,8.8,,,,,,,10,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Gustavo Mancha,BRA,DF,21.0,2004.0,14.0,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Jakub Brabec,CZE,DF,32.0,1992.0,23.9,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Jalen Blesa,ESP,"FW,MF",24.0,2001.0,11.9,,,,,,,6,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Jonathan Panzo,ENG,DF,24.0,2000.0,12.2,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,João Graça,POR,MF,30.0,1995.0,0.7,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,João Novais,POR,MF,32.0,1993.0,0.5,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,João Tomé,POR,"MF,DF",22.0,2003.0,7.5,,,,,,,25,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Julien Lomboto,,DF,23.0,2002.0,2.4,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Karem Zoabi,ISR,FW,19.0,2006.0,1.1,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Kevin Chamorro,CRC,GK,25.0,2000.0,3.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Leonardo Buta,POR,DF,23.0,2002.0,0.1,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Marc Gual,ESP,FW,29.0,1996.0,1.8,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Marious Vrousai,GRE,"MF,DF",27.0,1998.0,28.0,,,,,,,64,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Nelson Abbey,ENG,DF,21.0,2003.0,23.1,,,,,,,19,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Nicolaos Athanasiou,GRE,MF,24.0,2001.0,14.5,,,,,,,59,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Ole Pohlmann,GER,"FW,MF",24.0,2001.0,19.1,,,,,,,34,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Omar Richards,ENG,"MF,DF",27.0,1998.0,7.8,,,,,,,13,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Rafael Lobato,BRA,FW,19.0,2006.0,0.1,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Ryan Guilherme,BRA,MF,22.0,2002.0,4.7,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Tamble,GNB,FW,24.0,2000.0,7.4,,,,,,,6,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Tamás Nikitscher,HUN,MF,25.0,1999.0,15.4,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Theofanis Bakoulas,GRE,MF,20.0,2005.0,1.8,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Rio Ave,Tobías Medina,ARG,MF,21.0,2004.0,0.1,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Adriano,BRA,MF,25.0,1999.0,16.0,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Andrey,BRA,MF,23.0,2002.0,1.6,,,,,,,7,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Anthony Carter,AUS,FW,30.0,1994.0,1.5,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Brenner,BRA,"FW,MF",23.0,2002.0,13.2,,,,,,,50,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Darlan Mendes,BRA,MF,27.0,1998.0,1.0,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Diogo Calila,MOZ,"DF,MF",26.0,1998.0,11.1,,,,,,,35,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Elias Manoel,BRA,FW,23.0,2001.0,3.3,,,,,,,1,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Fernando,BRA,FW,20.0,2005.0,6.4,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Frederico Venâncio,POR,DF,32.0,1993.0,19.2,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Gabriel Batista,BRA,GK,27.0,1998.0,32.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Gabriel Vieira,BRA,"FW,MF",23.0,2002.0,24.8,,,,,,,59,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Gonçalo Paciência,POR,FW,30.0,1994.0,5.5,,,,,,,5,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Guilherme Romão,BRA,DF,27.0,1997.0,9.9,,,,,,,38,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Gustavo Klismahn,BRA,"MF,FW",25.0,1999.0,12.2,,,,,,,44,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Henrique Silva,BRA,DF,19.0,2005.0,11.4,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Isaac,BRA,MF,21.0,2004.0,0.4,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,José Tavares,,MF,22.0,2003.0,10.7,,,,,,,4,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,João Afonso,POR,GK,18.0,2007.0,2.0,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,João Costa,POR,FW,25.0,2000.0,0.8,,,,,,,0,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Lucas Soares,BRA,"DF,MF",27.0,1998.0,23.0,,,,,,,75,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Luquinhas,BRA,"MF,FW",28.0,1996.0,2.4,,,,,,,2,,,,,,,,
POR-Primeira Liga,2526,Santa Clara,Luís Rocha,POR,DF,38.0,1986.0,13.0,,,,,,,1,,,,,,,,
