date,match_id,round,match,team,opponent,player,xg,xgot,x,y,shot_type,goal_type,situation,body_part,minute,outcome
2026-06-20,15186905,,Germany v Côte d'Ivoire,Côte d'Ivoire,Germany,Ange-Yoan Bonny,0.048566274344921,0.14075428247452,18.1,32.7,save,,fast_break,right-foot,38,saved
2026-06-20,15186905,,Germany v Côte d'Ivoire,Côte d'Ivoire,Germany,Franck Kessié,0.30476406216621,0.96423232555389,6.9,55.1,goal,regular,open_play,right-foot,30,goal
2026-06-20,15186905,,Germany v Côte d'Ivoire,Côte d'Ivoire,Germany,Amad Diallo,0.29833781719208,0.0,3.9,53.3,block,,open_play,left-foot,30,blocked
2026-06-20,15186905,,Germany v Côte d'Ivoire,Germany,Côte d'Ivoire,Felix Nmecha,0.02688117697835,0.0,23.7,58.7,block,,open_play,right-foot,21,blocked
2026-06-20,15186905,,Germany v Côte d'Ivoire,Germany,Côte d'Ivoire,Jamal Musiala,0.044556807726622,0.0,20.1,37.8,miss,,open_play,right-foot,18,missed
2026-06-20,15186905,,Germany v Côte d'Ivoire,Côte d'Ivoire,Germany,Wilfried Singo,0.093881249427795,0.0,15.1,58.8,block,,open_play,left-foot,12,blocked
2026-06-20,15186905,,Germany v Côte d'Ivoire,Germany,Côte d'Ivoire,Kai Havertz,0.064641810953617,0.5295484662056,10.1,51.5,save,,open_play,head,10,saved
2026-06-20,15186905,,Germany v Côte d'Ivoire,Germany,Côte d'Ivoire,Kai Havertz,0.070976376533508,0.0,14.4,50.9,miss,,open_play,left-foot,1,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Enner Valencia,0.14316482841969,0.0,8.5,38.0,miss,,open_play,right-foot,84,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Pedro Vite,0.021287303417921,0.072038233280182,23.4,30.9,save,,open_play,left-foot,80,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Enner Valencia,0.033322729170322,0.045041181147099,11.7,49.3,save,,open_play,head,77,saved
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Juninho Bacuna,0.034650590270758,0.22339487075806,19.2,41.3,save,,open_play,left-foot,74,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Piero Hincapié,0.23122306168079,0.0,5.5,49.9,miss,,corner,head,74,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,John Yeboah,0.049670677632093,0.0,11.1,65.7,block,,set_piece,right-foot,73,blocked
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Nilson Angulo,0.01274485886097,0.040982529520988,25.7,25.8,save,,open_play,right-foot,72,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Kevin Rodriguez,0.042567938566208,0.0,16.0,49.8,miss,,open_play,right-foot,67,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Willian Pacho,0.070483177900314,0.090875916182995,8.3,48.3,save,,corner,head,66,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Enner Valencia,0.37067303061485,0.0,3.2,48.7,block,,corner,right-foot,66,blocked
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Kevin Rodriguez,0.18589152395725,0.17759537696838,5.1,48.9,save,,corner,head,66,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Enner Valencia,0.10737402737141,0.22431698441505,4.7,40.3,save,,open_play,head,65,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Kevin Rodriguez,0.057261273264885,0.0,7.4,55.2,miss,,corner,head,64,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Kevin Rodriguez,0.028429288417101,0.0,8.5,28.9,miss,,fast_break,left-foot,62,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Enner Valencia,0.032250761985779,0.065202288329601,15.8,32.1,save,,fast_break,right-foot,61,saved
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Jürgen Locadia,0.10980377346277,0.0,8.2,68.1,block,,open_play,right-foot,60,blocked
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Livano Comenencia,0.10218165814877,0.5402427315712,15.4,54.0,save,,open_play,right-foot,60,saved
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Leandro Bacuna,0.021039238199592,0.11493951827288,18.9,35.6,save,,open_play,right-foot,60,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Gonzalo Plata,0.23957681655884,0.51514202356339,5.1,49.8,save,,corner,head,59,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Piero Hincapié,0.11194008588791,0.0,3.8,57.1,miss,,corner,head,59,missed
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Leandro Bacuna,0.044959161430597,0.0,22.8,40.1,miss,,fast_break,right-foot,57,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Gonzalo Plata,0.022076642140746,0.0,2.5,69.2,miss,,set_piece,right-foot,54,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Gonzalo Plata,0.021661525592208,0.0,28.8,44.6,miss,,open_play,left-foot,50,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Moisés Caicedo,0.035815577954054,0.088806711137295,26.3,50.3,save,,open_play,right-foot,50,saved
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Livano Comenencia,0.017154417932034,0.0,28.7,49.9,miss,,open_play,left-foot,45,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,John Yeboah,0.072659991681576,0.093549117445946,14.7,37.6,save,,open_play,left-foot,42,saved
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Juninho Bacuna,0.086729653179646,0.0,14.2,39.2,block,,open_play,right-foot,33,blocked
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Juninho Bacuna,0.021549364551902,0.0,28.3,40.1,block,,open_play,left-foot,30,blocked
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Gonzalo Plata,0.066613607108593,0.02896405570209,19.4,48.9,save,,fast_break,right-foot,28,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Jordy Alcivar,0.039093229919672,0.0,16.6,50.5,miss,,open_play,right-foot,22,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Enner Valencia,0.32219254970551,0.25052642822266,7.7,48.0,save,,open_play,right-foot,20,saved
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Livano Comenencia,0.02404073998332,0.0,22.7,68.1,miss,,open_play,right-foot,18,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Gonzalo Plata,0.025637745857239,0.01114840246737,25.0,63.4,save,,open_play,left-foot,16,saved
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Pedro Vite,0.042128656059504,0.0,13.0,63.5,miss,,open_play,left-foot,14,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,John Yeboah,0.033313937485218,0.028802022337914,14.5,64.8,save,,open_play,left-foot,12,saved
2026-06-21,15186906,,Ecuador v Curaçao,Curaçao,Ecuador,Sherel Constancio Floranus,0.051099706441164,0.0,13.8,30.0,miss,,fast_break,right-foot,8,missed
2026-06-21,15186906,,Ecuador v Curaçao,Ecuador,Curaçao,Enner Valencia,0.4868440926075,0.54023766517639,11.0,45.0,save,,open_play,right-foot,3,saved
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Junya Ito,0.046223949640989,0.0,7.4,32.3,block,,fast_break,right-foot,85,blocked
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Ayase Ueda,0.28384456038475,0.89538711309433,5.8,47.0,goal,regular,open_play,head,83,goal
2026-06-21,15186963,,Tunisia v Japan,Tunisia,Japan,Ismael Gharbi,0.034484397619963,0.0,10.2,31.5,block,,corner,left-foot,75,blocked
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Junya Ito,0.58937352895737,0.59378296136856,10.8,55.5,goal,regular,open_play,right-foot,69,goal
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Keito Nakamura,0.015274699777365,0.0,19.7,30.3,block,,open_play,right-foot,66,blocked
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Ayase Ueda,0.020451180636883,0.0,24.0,45.0,block,,open_play,right-foot,63,blocked
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Ao Tanaka,0.033904083073139,0.0,25.1,47.4,miss,,open_play,right-foot,48,missed
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Ayase Ueda,0.02959624864161,0.092295676469803,16.9,73.0,goal,regular,fast_break,right-foot,31,goal
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Takehiro Tomiyasu,0.18606455624104,0.0,1.1,55.6,miss,,corner,right-foot,10,missed
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Ayase Ueda,0.038548488169909,0.16969177126884,12.9,71.4,save,,corner,right-foot,10,saved
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Ayase Ueda,0.16494356095791,0.0,15.7,51.3,miss,,open_play,left-foot,6,missed
2026-06-21,15186963,,Tunisia v Japan,Japan,Tunisia,Daichi Kamada,0.72525584697723,0.98368453979492,3.5,47.4,goal,regular,open_play,left-foot,4,goal
2026-06-21,15186963,,Tunisia v Japan,Tunisia,Japan,Hannibal Mejbri,0.014202390797436,0.0,20.6,20.1,miss,,set_piece,right-foot,3,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Mikel Merino,0.047520875930786,0.0,16.4,71.1,block,,open_play,left-foot,90,blocked
2026-06-21,15186840,,Spain v Saudi Arabia,Saudi Arabia,Spain,Abdullah Al-Hamdan,0.037044573575258,0.1267302185297,23.9,62.3,save,,open_play,left-foot,81,saved
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Ferran Torres,0.4408814907074,0.0,13.0,36.4,miss,,open_play,right-foot,65,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Ferran Torres,0.037239469587803,0.36583626270294,12.6,58.5,save,,open_play,head,53,saved
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Pedro Porro,0.19551712274551,0.08836854249239,10.7,66.0,save,,open_play,right-foot,53,saved
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Hassan Tambakti,,,2.5,52.7,goal,own,corner,other,49,goal
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Marc Cucurella,0.1836754232645,0.20024484395981,4.0,57.7,save,,corner,left-foot,49,saved
2026-06-21,15186840,,Spain v Saudi Arabia,Saudi Arabia,Spain,Salem Al-Dawsari,0.029376737773418,0.0,18.8,50.0,block,,set_piece,right-foot,45,blocked
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Rodri,0.038726005703211,0.0,18.4,46.5,miss,,open_play,left-foot,45,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Mikel Oyarzabal,0.04253463819623,0.0,9.8,35.2,miss,,open_play,left-foot,42,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Lamine Yamal,0.022413056343794,0.0,16.6,67.3,miss,,open_play,left-foot,37,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Lamine Yamal,0.019283024594188,0.52670389413834,25.6,61.5,save,,open_play,left-foot,36,saved
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Mikel Oyarzabal,0.056184347718954,0.0,7.2,19.8,post,,open_play,left-foot,36,post
2026-06-21,15186840,,Spain v Saudi Arabia,Saudi Arabia,Spain,Abdulelah Al-Amri,0.08229386806488,0.0,70.0,65.6,miss,,fast_break,right-foot,35,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Lamine Yamal,0.020442364737391,0.0,18.7,68.1,miss,,open_play,left-foot,30,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Mikel Oyarzabal,0.49265614151955,0.96448820829391,2.4,54.9,goal,regular,open_play,left-foot,24,goal
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Mikel Oyarzabal,0.18811547756195,0.29767227172852,5.2,43.2,goal,regular,corner,left-foot,21,goal
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Dani Olmo,0.038207333534956,0.0,12.7,64.4,miss,,corner,right-foot,21,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Mikel Oyarzabal,0.021679712459445,0.095383480191231,23.2,35.2,save,,open_play,right-foot,17,saved
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Alex Baena,0.017567859962583,0.0,19.4,22.9,miss,,open_play,right-foot,15,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Pedri,0.082543581724167,0.0,14.8,36.2,miss,,open_play,left-foot,13,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Lamine Yamal,0.27584850788116,0.91324716806412,1.9,56.0,goal,regular,open_play,right-foot,10,goal
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Pedro Porro,0.021581597626209,0.0,21.9,70.9,miss,,open_play,right-foot,10,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Dani Olmo,0.014993190765381,0.0,20.3,65.6,miss,,corner,right-foot,8,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Lamine Yamal,0.015562418848276,0.0,26.2,67.1,miss,,open_play,left-foot,4,missed
2026-06-21,15186840,,Spain v Saudi Arabia,Spain,Saudi Arabia,Alex Baena,0.032185520976782,0.0,13.9,36.0,block,,open_play,right-foot,2,blocked
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Dodi Lukebakio,0.02247678861022,0.0,18.8,71.1,miss,,open_play,left-foot,90,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Matías Fernández-Pardo,0.039965074509382,0.0,19.2,30.3,miss,,open_play,right-foot,90,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Brandon Mechele,0.072291791439056,0.0,7.7,44.8,miss,,set_piece,head,90,missed
2026-06-21,15186499,,Belgium v Iran,Iran,Belgium,Amirhossein Hosseinzadeh,0.054679822176695,0.0,12.5,41.5,block,,open_play,right-foot,88,blocked
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Maxim De Cuyper,0.18556578457355,0.090707868337631,13.7,41.4,save,,open_play,right-foot,86,saved
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Hans Vanaken,0.073748253285885,0.0,10.7,42.3,miss,,open_play,left-foot,84,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Youri Tielemans,0.025770146399736,0.0,16.5,32.7,miss,,set_piece,left-foot,84,missed
2026-06-21,15186499,,Belgium v Iran,Iran,Belgium,Saeid Ezatolahi,0.040120664983988,0.1348492205143,24.8,58.7,save,,open_play,right-foot,81,saved
2026-06-21,15186499,,Belgium v Iran,Iran,Belgium,Shoja Khalilzadeh,0.022924361750484,0.0,4.5,62.9,miss,,corner,head,65,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Hans Vanaken,0.078211553394794,0.0,13.4,46.2,miss,,open_play,left-foot,62,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Dodi Lukebakio,0.018252218142152,0.023898666724563,16.9,77.9,save,,open_play,left-foot,62,saved
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Maxim De Cuyper,0.34511494636536,0.6641121506691,4.5,46.2,save,,open_play,right-foot,59,saved
2026-06-21,15186499,,Belgium v Iran,Iran,Belgium,Mehdi Taremi,0.18395905196667,0.40221118927002,10.8,54.2,save,,set_piece,right-foot,53,saved
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Maxim De Cuyper,0.056868150830269,0.0,19.4,41.1,block,,open_play,left-foot,51,blocked
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Alexis Saelemaekers,0.030675034970045,0.0,4.4,65.7,miss,,corner,right-foot,50,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Kevin De Bruyne,0.029210403561592,0.0,10.4,32.1,block,,open_play,left-foot,46,blocked
2026-06-21,15186499,,Belgium v Iran,Iran,Belgium,Alireza Jahanbakhsh,0.076038524508476,0.0,14.8,67.3,miss,,open_play,left-foot,46,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Kevin De Bruyne,0.027502557262778,0.0,11.2,26.3,block,,open_play,right-foot,45,blocked
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Alexis Saelemaekers,0.051488690078259,0.0,16.4,48.5,block,,open_play,left-foot,44,blocked
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Maxim De Cuyper,0.16528378427029,0.19591972231865,6.9,34.4,save,,open_play,left-foot,44,saved
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Kevin De Bruyne,0.1347676217556,0.1073979511857,11.3,34.4,save,,open_play,right-foot,42,saved
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Nathan Ngoy,0.052571374922991,0.0,15.9,48.7,miss,,corner,right-foot,23,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Youri Tielemans,0.035173516720533,0.20405134558678,9.4,72.0,save,,open_play,right-foot,22,saved
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Leandro Trossard,0.056021869182587,0.0,14.8,36.6,block,,open_play,left-foot,19,blocked
2026-06-21,15186499,,Belgium v Iran,Iran,Belgium,Saeid Ezatolahi,0.097449868917465,0.0,4.9,57.4,miss,,corner,head,15,missed
2026-06-21,15186499,,Belgium v Iran,Iran,Belgium,Hossein Kanaani,0.14612290263176,0.33220449090004,13.6,50.5,save,,set_piece,right-foot,14,saved
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Romelu Lukaku,0.027618307620287,0.0,8.9,29.8,block,,open_play,left-foot,10,blocked
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Maxim De Cuyper,0.13464988768101,0.20286811888218,8.5,42.5,save,,open_play,right-foot,9,saved
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Kevin De Bruyne,0.095402903854847,0.0,12.6,41.9,miss,,open_play,right-foot,9,missed
2026-06-21,15186499,,Belgium v Iran,Belgium,Iran,Kevin De Bruyne,0.033041622489691,0.0,14.1,28.4,miss,,open_play,right-foot,8,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Laros Duarte,0.036655269563198,0.018494306132197,31.5,66.9,save,,free_kick,right-foot,90,saved
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Ryan Mendes,0.035687681287527,0.0,15.1,72.2,block,,open_play,right-foot,90,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Laros Duarte,0.075438722968102,0.040334079414606,17.6,63.4,save,,open_play,left-foot,90,saved
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Agustín Canobbio,0.062045492231846,0.0,12.6,64.6,miss,,fast_break,right-foot,90,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Ryan Mendes,0.054523147642612,0.0,19.3,46.4,block,,open_play,right-foot,90,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Sidny Lopes Cabral,0.018057938665152,0.0,25.5,26.7,block,,open_play,left-foot,90,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Federico Valverde,0.16807134449482,0.0,18.7,47.8,miss,,free_kick,right-foot,90,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Rodrigo Bentancur,0.049029644578695,0.0,4.2,39.4,block,,corner,head,86,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Brian Rodríguez,0.074763529002666,0.0,10.4,40.5,block,,open_play,right-foot,86,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Nicolás de la Cruz,0.015036216005683,0.0,26.3,32.9,miss,,open_play,right-foot,79,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Pico,0.1131455078721,0.0,4.2,57.7,miss,,corner,head,76,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Federico Valverde,0.045787137001753,0.0,23.4,36.8,block,,open_play,right-foot,67,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Jamiro Monteiro,0.057465840131044,0.0,26.1,57.2,miss,,fast_break,right-foot,63,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Hélio Varela,0.40298897027969,0.97780972719193,24.3,68.9,goal,regular,open_play,right-foot,61,goal
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Jamiro Monteiro,0.032197065651417,0.0,25.4,28.2,block,,free_kick,right-foot,59,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Sidny Lopes Cabral,0.0080745816230774,0.0,29.1,27.8,miss,,open_play,right-foot,52,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Agustín Canobbio,0.55799335241318,0.65850567817688,7.0,50.9,goal,regular,open_play,right-foot,45,goal
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Maximiliano Araújo,0.88965475559235,0.99206453561783,2.7,49.9,goal,regular,open_play,head,44,goal
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Diney Borges,0.011732800863683,0.0,58.8,51.5,miss,,fast_break,right-foot,43,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Sebastián Cáceres,0.020738402381539,0.0,28.1,61.7,block,,open_play,right-foot,42,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Maximiliano Araújo,0.036025483161211,0.0,9.5,36.6,miss,,open_play,head,40,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Federico Valverde,0.016206953674555,0.0,30.9,59.1,miss,,open_play,right-foot,34,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Manuel Ugarte,0.025363696739078,0.0,19.5,51.5,miss,,open_play,right-foot,33,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Federico Valverde,0.018835047259927,0.0,15.4,28.2,miss,,set_piece,right-foot,28,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Federico Valverde,0.015710733830929,0.0,20.7,38.7,block,,corner,right-foot,24,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Federico Valverde,0.015353715978563,0.0,29.9,28.6,block,,open_play,right-foot,24,blocked
2026-06-21,15186800,,Uruguay v Cabo Verde,Cabo Verde,Uruguay,Kevin Pina,0.03889238089323,0.22232992947102,30.3,52.8,goal,regular,free_kick,right-foot,21,goal
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Federico Valverde,0.24585254490376,0.0,12.2,34.0,miss,,fast_break,left-foot,14,missed
2026-06-21,15186800,,Uruguay v Cabo Verde,Uruguay,Cabo Verde,Rodrigo Bentancur,0.059375792741776,0.0,4.2,40.5,block,,corner,head,7,blocked
