season,competition,date,team,player,xg,x,y,situation,body_part,outcome,minute,source
2425,Champions League,2024-10-01,Barcelona,Robert Lewandowski,0.13166759908199,13.9,43.5,regular,right-foot,blocked,57,sofascore
2425,Champions League,2024-10-01,Barcelona,Raphinha,0.042116496711969,25.2,56.9,regular,right-foot,missed,53,sofascore
2425,Champions League,2024-10-01,Barcelona,Robert Lewandowski,0.79434204101562,1.6,49.2,corner,head,goal,51,sofascore
2425,Champions League,2024-10-01,Barcelona,Iñigo Martínez,0.12938894331455,2.3,41.8,corner,head,missed,51,sofascore
2425,Champions League,2024-10-01,Barcelona,Robert Lewandowski,0.043586764484644,18.1,58.1,assisted,left-foot,blocked,48,sofascore
2425,Champions League,2024-10-01,Barcelona,Raphinha,0.029030684381723,11.4,67.3,throw-in-set-piece,left-foot,blocked,45,sofascore
2425,Champions League,2024-10-01,Barcelona,Lamine Yamal,0.02561148814857,26.3,54.3,set-piece,left-foot,saved,41,sofascore
2425,Champions League,2024-10-01,Barcelona,Ferran Torres,0.50867605209351,8.4,59.1,assisted,right-foot,saved,39,sofascore
2425,Champions League,2024-10-01,Barcelona,Iñigo Martínez,0.1144871711731,7.6,49.6,set-piece,head,goal,37,sofascore
2425,Champions League,2024-10-01,Barcelona,Raphinha,0.11387956887484,6.3,55.9,corner,left-foot,goal,34,sofascore
2425,Champions League,2024-10-01,Barcelona,Pedri,0.16173653304577,11.7,57.8,corner,left-foot,blocked,34,sofascore
2425,Champions League,2024-10-01,BSC Young Boys,Ebrima Colley,0.090652488172054,7.7,34.4,assisted,left-foot,missed,30,sofascore
2425,Champions League,2024-10-01,Barcelona,Ferran Torres,0.067061446607113,3.9,60.2,corner,right-foot,blocked,29,sofascore
2425,Champions League,2024-10-01,Barcelona,Ferran Torres,0.079920262098312,13.3,37.9,assisted,right-foot,saved,26,sofascore
2425,Champions League,2024-10-01,Barcelona,Jules Koundé,0.027946328744292,23.9,68.2,regular,right-foot,missed,17,sofascore
2425,Champions League,2024-10-01,BSC Young Boys,Joël Monteiro,0.02577443793416,20.2,69.6,assisted,right-foot,missed,14,sofascore
2425,Champions League,2024-10-01,Barcelona,Robert Lewandowski,0.92511069774628,3.0,48.2,assisted,left-foot,goal,8,sofascore
2425,Champions League,2024-10-01,Barcelona,Raphinha,0.14725311100483,9.5,66.7,assisted,right-foot,missed,8,sofascore
2425,Champions League,2024-10-01,Barcelona,Lamine Yamal,0.029351467266679,19.5,67.9,assisted,left-foot,saved,4,sofascore
2425,Champions League,2024-10-23,Bayern München,Jamal Musiala,0.012852175161242,21.1,36.3,corner,right-foot,blocked,88,sofascore
2425,Champions League,2024-10-23,Barcelona,Frenkie de Jong,0.19050949811935,6.2,51.9,corner,right-foot,blocked,80,sofascore
2425,Champions League,2024-10-23,Barcelona,Robert Lewandowski,0.030996151268482,13.4,67.1,corner,right-foot,missed,80,sofascore
2425,Champions League,2024-10-23,Barcelona,Frenkie de Jong,0.22246707975864,6.2,52.4,corner,right-foot,blocked,80,sofascore
2425,Champions League,2024-10-23,Barcelona,Pau Cubarsí,0.019246401265264,8.0,65.6,corner,right-foot,blocked,80,sofascore
2425,Champions League,2024-10-23,Barcelona,Lamine Yamal,0.051190972328186,22.6,58.9,fast-break,left-foot,blocked,78,sofascore
2425,Champions League,2024-10-23,Bayern München,Jamal Musiala,0.059814531356096,19.7,51.3,assisted,right-foot,blocked,72,sofascore
2425,Champions League,2024-10-23,Bayern München,Kingsley Coman,0.11493586748838,15.0,46.2,assisted,right-foot,missed,66,sofascore
2425,Champions League,2024-10-23,Barcelona,Alejandro Balde,0.018311152234674,11.0,26.8,assisted,left-foot,blocked,62,sofascore
2425,Champions League,2024-10-23,Bayern München,Joshua Kimmich,0.0079220505431294,51.5,49.3,regular,right-foot,missed,58,sofascore
2425,Champions League,2024-10-23,Barcelona,Raphinha,0.069426856935024,16.1,35.2,fast-break,left-foot,goal,56,sofascore
2425,Champions League,2024-10-23,Bayern München,João Palhinha,0.0899902805686,12.0,49.9,regular,left-foot,missed,50,sofascore
2425,Champions League,2024-10-23,Bayern München,Michael Olise,0.039103161543608,13.0,69.3,assisted,left-foot,blocked,50,sofascore
2425,Champions League,2024-10-23,Barcelona,Raphinha,0.034135263413191,14.3,35.8,assisted,right-foot,goal,45,sofascore
2425,Champions League,2024-10-23,Barcelona,Robert Lewandowski,0.7003145813942,11.4,48.9,assisted,right-foot,goal,36,sofascore
2425,Champions League,2024-10-23,Barcelona,Iñigo Martínez,0.054309371858835,4.6,39.1,corner,left-foot,missed,29,sofascore
2425,Champions League,2024-10-23,Barcelona,Robert Lewandowski,0.057620923966169,20.2,56.7,assisted,right-foot,missed,25,sofascore
2425,Champions League,2024-10-23,Bayern München,Michael Olise,0.071134172379971,21.8,53.3,fast-break,left-foot,blocked,23,sofascore
2425,Champions League,2024-10-23,Bayern München,Harry Kane,0.4552361369133,6.5,54.0,assisted,right-foot,goal,18,sofascore
2425,Champions League,2024-10-23,Bayern München,Serge Gnabry,0.030625833198428,12.7,26.5,assisted,left-foot,saved,17,sofascore
2425,Champions League,2024-10-23,Bayern München,Harry Kane,0.014511515386403,12.8,39.5,assisted,head,missed,16,sofascore
2425,Champions League,2024-10-23,Bayern München,Harry Kane,0.13719110190868,19.1,51.3,assisted,right-foot,saved,8,sofascore
2425,Champions League,2024-10-23,Barcelona,Raphinha,0.78460657596588,6.7,40.3,assisted,left-foot,goal,1,sofascore
2425,Champions League,2024-11-06,Barcelona,Gavi,0.024519123136997,9.1,57.3,corner,head,missed,90,sofascore
2425,Champions League,2024-11-06,Barcelona,Fermín López,0.20608448982239,11.9,35.4,assisted,left-foot,saved,90,sofascore
2425,Champions League,2024-11-06,Barcelona,Fermín López,0.02183566428721,12.9,26.1,assisted,right-foot,post,85,sofascore
2425,Champions League,2024-11-06,FK Crvena Zvezda,Milson,0.054606638848782,12.5,34.2,assisted,right-foot,goal,84,sofascore
2425,Champions League,2024-11-06,FK Crvena Zvezda,Milson,0.023342866450548,15.4,34.6,assisted,right-foot,blocked,80,sofascore
2425,Champions League,2024-11-06,Barcelona,Fermín López,0.12870116531849,10.9,55.7,assisted,right-foot,goal,76,sofascore
2425,Champions League,2024-11-06,Barcelona,Raphinha,0.10594447702169,19.0,50.8,assisted,left-foot,goal,55,sofascore
2425,Champions League,2024-11-06,Barcelona,Robert Lewandowski,0.90641003847122,2.7,47.8,assisted,right-foot,goal,53,sofascore
2425,Champions League,2024-11-06,Barcelona,Robert Lewandowski,0.30006545782089,8.7,49.9,assisted,right-foot,missed,50,sofascore
2425,Champions League,2024-11-06,Barcelona,Robert Lewandowski,0.03818691521883,8.2,41.3,assisted,head,saved,48,sofascore
2425,Champions League,2024-11-06,Barcelona,Pedri,0.10701719671488,10.7,65.5,regular,left-foot,missed,47,sofascore
2425,Champions League,2024-11-06,FK Crvena Zvezda,Guélor Kanga,0.021945642307401,23.3,66.5,assisted,right-foot,blocked,45,sofascore
2425,Champions League,2024-11-06,Barcelona,Robert Lewandowski,0.78182482719421,3.7,44.9,regular,left-foot,goal,43,sofascore
2425,Champions League,2024-11-06,Barcelona,Raphinha,0.075616247951984,17.9,45.1,assisted,left-foot,post,43,sofascore
2425,Champions League,2024-11-06,Barcelona,Lamine Yamal,0.01649833843112,19.8,70.3,assisted,left-foot,saved,40,sofascore
2425,Champions League,2024-11-06,Barcelona,Lamine Yamal,0.044008657336235,26.0,55.0,assisted,left-foot,blocked,36,sofascore
2425,Champions League,2024-11-06,FK Crvena Zvezda,Silas,0.10129319131374,15.1,64.4,assisted,right-foot,goal,27,sofascore
2425,Champions League,2024-11-06,Barcelona,Raphinha,0.23884801566601,19.4,39.9,assisted,left-foot,missed,25,sofascore
2425,Champions League,2024-11-06,Barcelona,Lamine Yamal,0.041405249387026,5.9,67.8,assisted,left-foot,missed,21,sofascore
2425,Champions League,2024-11-06,Barcelona,Robert Lewandowski,0.06002002581954,9.3,51.6,assisted,head,missed,21,sofascore
2425,Champions League,2024-11-06,Barcelona,Lamine Yamal,0.010737345553935,25.9,53.8,regular,left-foot,blocked,19,sofascore
2425,Champions League,2024-11-06,Barcelona,Raphinha,0.012233419343829,28.5,54.8,assisted,left-foot,missed,17,sofascore
2425,Champions League,2024-11-06,Barcelona,Iñigo Martínez,0.43298664689064,3.6,55.3,set-piece,head,goal,13,sofascore
2425,Champions League,2024-11-06,Barcelona,Lamine Yamal,0.093244202435017,11.7,56.1,regular,left-foot,saved,8,sofascore
2425,Champions League,2024-11-06,Barcelona,Lamine Yamal,0.039566945284605,19.1,48.8,assisted,left-foot,blocked,1,sofascore
2425,Champions League,2024-11-26,Barcelona,Robert Lewandowski,0.0974250882864,11.9,45.0,assisted,right-foot,goal,90,sofascore
2425,Champions League,2024-11-26,Barcelona,Pablo Torre,0.40609836578369,14.2,47.0,regular,right-foot,missed,85,sofascore
2425,Champions League,2024-11-26,Barcelona,Raphinha,0.056597571820021,14.4,64.5,assisted,left-foot,missed,77,sofascore
2425,Champions League,2024-11-26,Barcelona,Raphinha,0.10791643708944,15.4,46.1,assisted,right-foot,blocked,75,sofascore
2425,Champions League,2024-11-26,Barcelona,Dani Olmo,0.31248718500137,3.9,41.3,assisted,right-foot,goal,66,sofascore
2425,Champions League,2024-11-26,Stade Brestois,Mama Baldé,0.033603131771088,3.8,72.2,regular,right-foot,missed,62,sofascore
2425,Champions League,2024-11-26,Barcelona,Dani Olmo,0.1006902679801,10.1,55.2,regular,left-foot,saved,61,sofascore
2425,Champions League,2024-11-26,Barcelona,Marc Casadó,0.08091663569212,9.1,55.5,set-piece,head,saved,55,sofascore
2425,Champions League,2024-11-26,Barcelona,Raphinha,0.059020172804594,18.9,68.7,free-kick,left-foot,blocked,55,sofascore
2425,Champions League,2024-11-26,Barcelona,Fermín López,0.1595049649477,11.9,35.8,fast-break,left-foot,saved,54,sofascore
2425,Champions League,2024-11-26,Barcelona,Dani Olmo,0.055135697126389,19.7,60.6,assisted,right-foot,blocked,52,sofascore
2425,Champions League,2024-11-26,Barcelona,Raphinha,0.058875381946564,15.0,63.3,assisted,left-foot,blocked,50,sofascore
2425,Champions League,2024-11-26,Barcelona,Fermín López,0.23163659870625,8.0,48.5,corner,head,saved,40,sofascore
2425,Champions League,2024-11-26,Barcelona,Raphinha,0.02154928445816,20.7,69.1,assisted,left-foot,blocked,28,sofascore
2425,Champions League,2024-11-26,Barcelona,Dani Olmo,0.10424867272377,3.2,58.8,assisted,head,blocked,28,sofascore
2425,Champions League,2024-11-26,Barcelona,Fermín López,0.08198332041502,13.4,55.7,assisted,right-foot,missed,23,sofascore
2425,Champions League,2024-11-26,Barcelona,Fermín López,0.089119307696819,7.7,33.0,assisted,right-foot,saved,19,sofascore
2425,Champions League,2024-11-26,Barcelona,Fermín López,0.012072867713869,20.2,27.6,assisted,right-foot,missed,14,sofascore
2425,Champions League,2024-11-26,Barcelona,Robert Lewandowski,0.7884,11.5,50.0,penalty,right-foot,goal,10,sofascore
2425,Champions League,2024-11-26,Barcelona,Raphinha,0.033631570637226,14.7,69.9,assisted,left-foot,blocked,6,sofascore
2425,Champions League,2024-11-26,Stade Brestois,Mahdi Camara,0.03517334535718,14.3,63.5,assisted,right-foot,missed,5,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Nico Schlotterbeck,0.23591953516006,6.9,51.3,set-piece,head,missed,90,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Jamie Gittens,0.014402986504138,15.5,25.4,assisted,right-foot,missed,90,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Felix Nmecha,0.030456241220236,25.0,43.5,assisted,right-foot,blocked,89,sofascore
2425,Champions League,2024-12-11,Barcelona,Ferran Torres,0.17007590830326,11.3,67.2,fast-break,right-foot,goal,85,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Pascal Groß,0.028746826574206,22.5,56.2,regular,right-foot,blocked,82,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Donyell Malen,0.044542640447617,9.8,65.6,assisted,left-foot,blocked,82,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Serhou Guirassy,0.80981373786926,20.4,50.0,fast-break,right-foot,goal,78,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Serhou Guirassy,0.30356824398041,6.1,49.3,assisted,head,missed,77,sofascore
2425,Champions League,2024-12-11,Barcelona,Ferran Torres,0.63597005605698,3.5,45.8,regular,left-foot,goal,75,sofascore
2425,Champions League,2024-12-11,Barcelona,Fermín López,0.072085075080395,13.8,44.8,assisted,right-foot,saved,75,sofascore
2425,Champions League,2024-12-11,Barcelona,Robert Lewandowski,0.063955217599869,6.3,64.5,regular,right-foot,blocked,69,sofascore
2425,Champions League,2024-12-11,Barcelona,Dani Olmo,0.13401255011559,14.8,44.2,assisted,right-foot,saved,69,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Serhou Guirassy,0.077326394617558,17.6,48.3,assisted,right-foot,missed,62,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Serhou Guirassy,0.7884,11.5,50.0,penalty,right-foot,goal,60,sofascore
2425,Champions League,2024-12-11,Barcelona,Raphinha,0.34085363149643,10.5,34.3,assisted,left-foot,goal,53,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Serhou Guirassy,0.11507628113031,13.9,45.3,assisted,right-foot,missed,45,sofascore
2425,Champions League,2024-12-11,Barcelona,Jules Koundé,0.11466576904058,13.4,60.0,assisted,right-foot,saved,36,sofascore
2425,Champions League,2024-12-11,Barcelona,Lamine Yamal,0.073253303766251,6.7,69.5,assisted,left-foot,blocked,33,sofascore
2425,Champions League,2024-12-11,Barcelona,Lamine Yamal,0.04327254742384,17.2,66.0,regular,left-foot,saved,20,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Marcel Sabitzer,0.20759470760822,8.3,54.3,assisted,right-foot,missed,17,sofascore
2425,Champions League,2024-12-11,Barcelona,Robert Lewandowski,0.016157995909452,24.1,64.7,assisted,right-foot,missed,16,sofascore
2425,Champions League,2024-12-11,Barcelona,Raphinha,0.33546695113182,9.7,42.5,assisted,left-foot,missed,14,sofascore
2425,Champions League,2024-12-11,Barcelona,Lamine Yamal,0.049746356904507,18.1,63.0,assisted,left-foot,saved,11,sofascore
2425,Champions League,2024-12-11,Barcelona,Lamine Yamal,0.034711379557848,22.7,62.7,corner,left-foot,missed,6,sofascore
2425,Champions League,2024-12-11,Borussia Dortmund,Felix Nmecha,0.075055487453938,4.2,59.3,corner,head,missed,1,sofascore
2425,Champions League,2025-01-21,Barcelona,Raphinha,0.26613828539848,11.8,55.7,fast-break,left-foot,goal,90,sofascore
2425,Champions League,2025-01-21,Barcelona,Robert Lewandowski,0.0090018678456545,18.5,35.4,set-piece,right-foot,blocked,90,sofascore
2425,Champions League,2025-01-21,Barcelona,Raphinha,0.054688602685928,25.2,59.0,free-kick,left-foot,missed,90,sofascore
2425,Champions League,2025-01-21,Benfica,Ángel Di María,0.32921299338341,10.8,36.0,fast-break,left-foot,saved,89,sofascore
2425,Champions League,2025-01-21,Barcelona,Ronald Araújo,0.051423441618681,8.4,44.3,corner,head,blocked,89,sofascore
2425,Champions League,2025-01-21,Barcelona,Lamine Yamal,0.023874746635556,8.6,65.4,corner,left-foot,blocked,89,sofascore
2425,Champions League,2025-01-21,Barcelona,Raphinha,0.075144961476326,9.8,62.4,assisted,left-foot,blocked,88,sofascore
2425,Champions League,2025-01-21,Barcelona,Eric García,0.317068785429,5.6,50.8,corner,head,goal,86,sofascore
2425,Champions League,2025-01-21,Barcelona,Raphinha,0.0080361291766167,50.8,54.2,regular,left-foot,saved,85,sofascore
2425,Champions League,2025-01-21,Barcelona,Lamine Yamal,0.025220489129424,25.0,68.3,assisted,left-foot,saved,79,sofascore
2425,Champions League,2025-01-21,Barcelona,Robert Lewandowski,0.7884,11.5,50.0,penalty,right-foot,goal,78,sofascore
2425,Champions League,2025-01-21,Benfica,Ronald Araújo,,3.5,45.8,regular,right-foot,goal,68,sofascore
2425,Champions League,2025-01-21,Barcelona,Frenkie de Jong,0.024318279698491,22.3,41.4,assisted,left-foot,blocked,66,sofascore
2425,Champions League,2025-01-21,Barcelona,Raphinha,0.028581310063601,25.4,42.9,regular,head,goal,64,sofascore
2425,Champions League,2025-01-21,Barcelona,Pedri,0.038232751190662,25.1,42.1,assisted,right-foot,saved,64,sofascore
2425,Champions League,2025-01-21,Barcelona,Lamine Yamal,0.099806651473045,18.5,47.2,assisted,left-foot,missed,59,sofascore
2425,Champions League,2025-01-21,Benfica,Fredrik Aursnes,0.19754299521446,14.4,41.7,fast-break,right-foot,blocked,54,sofascore
2425,Champions League,2025-01-21,Benfica,Fredrik Aursnes,0.088292337954044,12.1,60.6,corner,right-foot,saved,52,sofascore
2425,Champions League,2025-01-21,Benfica,Vangelis Pavlidis,0.16169890761375,13.0,43.2,fast-break,left-foot,blocked,51,sofascore
2425,Champions League,2025-01-21,Benfica,Andreas Schjelderup,0.1200492605567,10.1,40.4,fast-break,left-foot,blocked,51,sofascore
2425,Champions League,2025-01-21,Barcelona,Jules Koundé,0.43438929319382,9.4,51.9,assisted,left-foot,saved,49,sofascore
2425,Champions League,2025-01-21,Barcelona,Raphinha,0.21882906556129,10.1,38.7,assisted,left-foot,missed,45,sofascore
2425,Champions League,2025-01-21,Benfica,Andreas Schjelderup,0.026112839579582,19.4,28.2,fast-break,right-foot,blocked,33,sofascore
2425,Champions League,2025-01-21,Benfica,Vangelis Pavlidis,0.7884,11.5,50.0,penalty,right-foot,goal,30,sofascore
2425,Champions League,2025-01-21,Benfica,Vangelis Pavlidis,0.92109972238541,12.6,54.0,regular,right-foot,goal,22,sofascore
2425,Champions League,2025-01-21,Barcelona,Ronald Araújo,0.07423697412014,4.8,39.7,corner,head,missed,22,sofascore
2425,Champions League,2025-01-21,Barcelona,Gavi,0.1963102966547,11.7,45.4,regular,left-foot,saved,20,sofascore
2425,Champions League,2025-01-21,Barcelona,Raphinha,0.013570170849562,26.9,36.2,assisted,left-foot,missed,18,sofascore
2425,Champions League,2025-01-21,Barcelona,Robert Lewandowski,0.7884,11.5,50.0,penalty,right-foot,goal,13,sofascore
2425,Champions League,2025-01-21,Barcelona,Robert Lewandowski,0.077748283743858,9.5,61.3,assisted,right-foot,missed,9,sofascore
2425,Champions League,2025-01-21,Benfica,Fredrik Aursnes,0.52972906827927,9.9,48.1,fast-break,right-foot,missed,6,sofascore
2425,Champions League,2025-01-21,Benfica,Vangelis Pavlidis,0.1831039339304,7.4,47.0,assisted,left-foot,goal,2,sofascore
2425,Champions League,2025-01-21,Barcelona,Lamine Yamal,0.015068402513862,24.7,71.8,assisted,left-foot,saved,2,sofascore
2425,Champions League,2025-01-29,Barcelona,Raphinha,0.039314154535532,26.8,58.1,free-kick,left-foot,missed,90,sofascore
2425,Champions League,2025-01-29,Barcelona,Ferran Torres,0.018975883722305,15.1,40.4,set-piece,right-foot,saved,90,sofascore
2425,Champions League,2025-01-29,Barcelona,Marc Casadó,0.030629033222795,13.3,45.5,set-piece,right-foot,blocked,90,sofascore
2425,Champions League,2025-01-29,Barcelona,Marc Casadó,0.0090655731037259,25.2,42.5,corner,right-foot,missed,87,sofascore
2425,Champions League,2025-01-29,Barcelona,Ferran Torres,0.41153940558434,6.7,48.7,assisted,head,missed,84,sofascore
2425,Champions League,2025-01-29,Atalanta,Nicolò Zaniolo,0.38209304213524,2.5,56.7,assisted,left-foot,missed,81,sofascore
2425,Champions League,2025-01-29,Atalanta,Mario Pašalić,0.36248672008514,7.7,52.8,assisted,right-foot,goal,79,sofascore
2425,Champions League,2025-01-29,Barcelona,Ronald Araújo,0.23358964920044,4.1,43.0,corner,head,goal,72,sofascore
2425,Champions League,2025-01-29,Atalanta,Éderson,0.041067514568567,18.7,45.8,assisted,right-foot,goal,67,sofascore
2425,Champions League,2025-01-29,Barcelona,Raphinha,0.017432255670428,23.7,46.3,corner,left-foot,missed,65,sofascore
2425,Champions League,2025-01-29,Barcelona,Lamine Yamal,0.1448954641819,9.2,34.8,assisted,left-foot,saved,63,sofascore
2425,Champions League,2025-01-29,Barcelona,Robert Lewandowski,0.25777667760849,7.9,46.6,fast-break,right-foot,blocked,60,sofascore
2425,Champions League,2025-01-29,Barcelona,Raphinha,0.039224676787853,18.5,80.3,free-kick,left-foot,saved,54,sofascore
2425,Champions League,2025-01-29,Atalanta,Mario Pašalić,0.23143699765205,16.3,39.7,fast-break,left-foot,saved,50,sofascore
2425,Champions League,2025-01-29,Barcelona,Lamine Yamal,0.04045245051384,18.5,59.1,regular,left-foot,blocked,49,sofascore
2425,Champions League,2025-01-29,Barcelona,Lamine Yamal,0.040494903922081,19.2,66.2,assisted,left-foot,blocked,49,sofascore
2425,Champions League,2025-01-29,Barcelona,Lamine Yamal,0.99375158548355,1.5,50.7,assisted,left-foot,goal,47,sofascore
2425,Champions League,2025-01-29,Atalanta,Marten de Roon,0.038215279579163,21.6,45.0,regular,right-foot,missed,46,sofascore
2425,Champions League,2025-01-29,Barcelona,Raphinha,0.03509858995676,20.4,50.1,assisted,left-foot,saved,45,sofascore
2425,Champions League,2025-01-29,Barcelona,Lamine Yamal,0.046571798622608,13.9,69.6,fast-break,left-foot,saved,27,sofascore
2425,Champions League,2025-01-29,Atalanta,Mateo Retegui,0.027839036658406,12.8,78.7,assisted,right-foot,saved,13,sofascore
2425,Champions League,2025-01-29,Barcelona,Lamine Yamal,0.033087838441133,22.5,62.0,fast-break,left-foot,missed,11,sofascore
2425,Champions League,2025-01-29,Atalanta,Davide Zappacosta,0.040279746055603,7.4,40.7,assisted,head,missed,9,sofascore
2425,Champions League,2025-01-29,Atalanta,Mario Pašalić,0.10757168382406,6.8,52.5,corner,head,missed,7,sofascore
2425,Champions League,2025-03-05,Benfica,Renato Sanches,0.011719742789865,24.6,37.2,regular,right-foot,saved,90,sofascore
2425,Champions League,2025-03-05,Benfica,Arthur Cabral,0.047753781080246,2.5,62.2,corner,right-foot,blocked,89,sofascore
2425,Champions League,2025-03-05,Benfica,Arthur Cabral,0.074944950640202,4.3,58.5,corner,head,blocked,89,sofascore
2425,Champions League,2025-03-05,Benfica,João Rêgo,0.05469024553895,9.7,55.0,corner,right-foot,blocked,88,sofascore
2425,Champions League,2025-03-05,Benfica,Renato Sanches,0.023319976404309,27.9,49.3,corner,right-foot,blocked,88,sofascore
2425,Champions League,2025-03-05,Benfica,Kerem Aktürkoğlu,0.14418785274029,13.3,56.2,assisted,right-foot,saved,77,sofascore
2425,Champions League,2025-03-05,Benfica,Kerem Aktürkoğlu,0.013930469751358,19.8,32.9,corner,right-foot,blocked,75,sofascore
2425,Champions League,2025-03-05,Benfica,Vangelis Pavlidis,0.033314004540443,8.3,29.9,regular,left-foot,blocked,71,sofascore
2425,Champions League,2025-03-05,Benfica,Kerem Aktürkoğlu,0.11788465827703,10.2,50.3,assisted,left-foot,blocked,69,sofascore
2425,Champions League,2025-03-05,Benfica,Fredrik Aursnes,0.037714343518019,13.5,37.0,assisted,right-foot,saved,67,sofascore
2425,Champions League,2025-03-05,Benfica,Orkun Kökçü,0.028948966413736,22.0,40.1,assisted,left-foot,missed,63,sofascore
2425,Champions League,2025-03-05,Barcelona,Raphinha,0.030422236770391,24.3,44.6,regular,left-foot,goal,61,sofascore
2425,Champions League,2025-03-05,Benfica,Andreas Schjelderup,0.052562560886145,15.7,36.8,assisted,right-foot,missed,59,sofascore
2425,Champions League,2025-03-05,Barcelona,Lamine Yamal,0.03732055798173,8.5,68.3,assisted,right-foot,blocked,52,sofascore
2425,Champions League,2025-03-05,Benfica,Fredrik Aursnes,0.1661934107542,14.3,46.9,assisted,right-foot,saved,51,sofascore
2425,Champions League,2025-03-05,Benfica,Vangelis Pavlidis,0.21825590729713,8.2,47.0,regular,left-foot,missed,50,sofascore
2425,Champions League,2025-03-05,Benfica,Orkun Kökçü,0.039504062384367,22.3,52.3,assisted,right-foot,saved,47,sofascore
2425,Champions League,2025-03-05,Barcelona,Raphinha,0.046162664890289,20.0,38.3,assisted,right-foot,missed,44,sofascore
2425,Champions League,2025-03-05,Benfica,Kerem Aktürkoğlu,0.087051473557949,8.3,53.0,assisted,head,saved,43,sofascore
2425,Champions League,2025-03-05,Benfica,Leandro Barreiro,0.063777476549149,9.4,43.5,assisted,left-foot,missed,43,sofascore
2425,Champions League,2025-03-05,Benfica,Vangelis Pavlidis,0.023176074028015,11.6,31.1,assisted,right-foot,blocked,40,sofascore
2425,Champions League,2025-03-05,Barcelona,Raphinha,0.028939330950379,8.8,31.1,assisted,left-foot,blocked,34,sofascore
2425,Champions League,2025-03-05,Benfica,Orkun Kökçü,0.021590951830149,26.0,64.8,corner,right-foot,blocked,30,sofascore
2425,Champions League,2025-03-05,Benfica,Vangelis Pavlidis,0.052774626761675,15.4,57.5,assisted,left-foot,blocked,30,sofascore
2425,Champions League,2025-03-05,Benfica,Vangelis Pavlidis,0.06497199088335,3.8,61.3,set-piece,head,missed,25,sofascore
2425,Champions League,2025-03-05,Benfica,Orkun Kökçü,0.11924087256193,18.3,40.1,free-kick,right-foot,saved,25,sofascore
2425,Champions League,2025-03-05,Benfica,Vangelis Pavlidis,0.063913054764271,11.0,66.4,fast-break,left-foot,missed,16,sofascore
2425,Champions League,2025-03-05,Barcelona,Lamine Yamal,0.35435897111893,4.0,52.6,regular,left-foot,saved,12,sofascore
2425,Champions League,2025-03-05,Barcelona,Robert Lewandowski,0.69453370571136,4.5,52.3,regular,right-foot,saved,12,sofascore
2425,Champions League,2025-03-05,Barcelona,Dani Olmo,0.21780672669411,8.3,47.4,assisted,right-foot,saved,12,sofascore
2425,Champions League,2025-03-05,Barcelona,Pau Cubarsí,0.077124007046223,8.3,50.0,corner,head,saved,9,sofascore
2425,Champions League,2025-03-05,Barcelona,Lamine Yamal,0.039807789027691,17.6,58.7,assisted,left-foot,blocked,7,sofascore
2425,Champions League,2025-03-05,Barcelona,Dani Olmo,0.079918473958969,18.7,50.1,assisted,right-foot,missed,2,sofascore
2425,Champions League,2025-03-05,Benfica,Leandro Barreiro,0.10759746283293,8.0,56.2,assisted,right-foot,missed,2,sofascore
2425,Champions League,2025-03-05,Benfica,Nicolás Otamendi,0.039782308042049,7.7,56.2,corner,head,blocked,1,sofascore
2425,Champions League,2025-03-05,Benfica,Kerem Aktürkoğlu,0.050927344709635,7.9,66.9,assisted,right-foot,saved,1,sofascore
2425,Champions League,2025-03-11,Barcelona,Marc Casadó,0.14917299151421,6.6,46.8,corner,left-foot,missed,88,sofascore
2425,Champions League,2025-03-11,Barcelona,Marc Casadó,0.10355697572231,7.0,46.4,corner,head,blocked,88,sofascore
2425,Champions League,2025-03-11,Barcelona,Gavi,0.042535930871964,10.2,67.1,regular,right-foot,blocked,87,sofascore
2425,Champions League,2025-03-11,Barcelona,Ferran Torres,0.11524188518524,10.7,54.4,regular,left-foot,blocked,87,sofascore
2425,Champions League,2025-03-11,Benfica,Zeki Amdouni,0.14907997846603,5.7,44.0,assisted,head,blocked,86,sofascore
2425,Champions League,2025-03-11,Benfica,Renato Sanches,0.050093207508326,18.1,37.8,assisted,left-foot,missed,80,sofascore
2425,Champions League,2025-03-11,Benfica,Samuel Dahl,0.021013697609305,25.6,51.7,corner,right-foot,missed,78,sofascore
2425,Champions League,2025-03-11,Benfica,António Silva,0.036633528769016,10.1,48.7,corner,head,missed,78,sofascore
2425,Champions League,2025-03-11,Benfica,Leandro Barreiro,0.028813755139709,23.0,58.2,assisted,right-foot,blocked,77,sofascore
2425,Champions League,2025-03-11,Benfica,Samuel Dahl,0.13153986632824,9.8,37.0,assisted,right-foot,blocked,77,sofascore
