league,season,game,team,player,league_id,season_id,game_id,date,shot_id,team_id,player_id,assist_player_id,assist_player,xg,location_x,location_y,minute,body_part,situation,result
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Barcelona,Robert Lewandowski,4,2025,29395,2026-02-16 20:00:00,669373,148,227,771156,Roony Bardghji,0.056536298245191574,0.9540000152587891,0.395,97,,From Corner,Missed Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Barcelona,Ronald Araújo,4,2025,29395,2026-02-16 20:00:00,669370,148,8091,771150,Lamine Yamal,0.4691452980041504,0.9580000305175781,0.5320000076293945,90,Right Foot,From Corner,Missed Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Barcelona,Roony Bardghji,4,2025,29395,2026-02-16 20:00:00,669364,148,14064,771155,Álex Balde,0.0558566153049469,0.9309999847412109,0.6809999847412109,76,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Barcelona,Roony Bardghji,4,2025,29395,2026-02-16 20:00:00,669365,148,14064,771154,Marc Bernal,0.0227175485342741,0.7369999694824219,0.555,81,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Barcelona,Roony Bardghji,4,2025,29395,2026-02-16 20:00:00,669374,148,14064,,,0.02355513721704483,0.8730000305175781,0.3609999847412109,98,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Bryan Gil Salvatierra,4,2025,29395,2026-02-16 20:00:00,669355,223,7338,,,0.08964771032333374,0.8980000305175782,0.5929999923706055,53,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Fran Beltrán,4,2025,29395,2026-02-16 20:00:00,669368,223,6931,771140,Joel Roca,0.07459551095962524,0.830999984741211,0.49200000762939455,85,Right Foot,Open Play,Goal
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Hugo Rincón,4,2025,29395,2026-02-16 20:00:00,669367,223,12189,771141,Claudio Echeverri,0.02558727003633976,0.8959999847412109,0.2620000076293945,83,Right Foot,Set Piece,Blocked Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Iván Martín,4,2025,29395,2026-02-16 20:00:00,669362,223,7529,771131,Arnau Martinez,0.1188114657998085,0.905,0.615,71,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Joel Roca,4,2025,29395,2026-02-16 20:00:00,669360,223,10952,771138,Fran Beltrán,0.3566850423812866,0.9230000305175782,0.5459999847412109,67,,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Joel Roca,4,2025,29395,2026-02-16 20:00:00,669363,223,10952,771141,Claudio Echeverri,0.2055458426475525,0.9390000152587891,0.325,74,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Joel Roca,4,2025,29395,2026-02-16 20:00:00,669372,223,10952,771134,Viktor Tsygankov,0.13328728079795837,0.855,0.5479999923706055,96,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Thomas Lemar,4,2025,29395,2026-02-16 20:00:00,669358,223,3425,771137,Vladyslav Vanat,0.7547621726989746,0.965,0.49400001525878906,61,Left Foot,Open Play,Goal
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Viktor Tsygankov,4,2025,29395,2026-02-16 20:00:00,669346,223,11322,,,0.06373191624879837,0.8040000152587891,0.2560000038146973,41,Left Foot,Direct Freekick,Missed Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Viktor Tsygankov,4,2025,29395,2026-02-16 20:00:00,669361,223,11322,771137,Vladyslav Vanat,0.05854160338640213,0.7969999694824219,0.41700000762939454,69,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Vladyslav Vanat,4,2025,29395,2026-02-16 20:00:00,669338,223,14041,771134,Viktor Tsygankov,0.08625520020723343,0.855999984741211,0.385,22,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Vladyslav Vanat,4,2025,29395,2026-02-16 20:00:00,669341,223,14041,771136,Bryan Gil Salvatierra,0.3559604585170746,0.8859999847412109,0.6430000305175781,28,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-16 Girona-Barcelona,Girona,Vladyslav Vanat,4,2025,29395,2026-02-16 20:00:00,669345,223,14041,771136,Bryan Gil Salvatierra,0.5662888884544373,0.8980000305175782,0.4809999847412109,34,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Dani Olmo,4,2025,29401,2026-02-22 15:15:00,670280,148,8292,772279,Raphinha,0.1253594309091568,0.8680000305175781,0.41900001525878905,57,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Eric Garcia,4,2025,29401,2026-02-22 15:15:00,670273,148,8045,772279,Raphinha,0.0201788991689682,0.7030000305175781,0.445,30,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Eric Garcia,4,2025,29401,2026-02-22 15:15:00,670278,148,8045,772271,Jules Koundé,0.06579115986824036,0.8880000305175781,0.5270000076293946,51,,From Corner,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Fermín López,4,2025,29401,2026-02-22 15:15:00,670286,148,11822,,,0.016248807311058044,0.735,0.4779999923706055,75,Right Foot,From Corner,Blocked Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Fermín López,4,2025,29401,2026-02-22 15:15:00,670287,148,11822,772277,Lamine Yamal,0.02411733567714691,0.7780000305175782,0.2879999923706055,80,Left Foot,From Corner,Goal
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Fermín López,4,2025,29401,2026-02-22 15:15:00,670291,148,11822,,,0.6648350358009338,0.9569999694824218,0.54,88,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Ferrán Torres,4,2025,29401,2026-02-22 15:15:00,670289,148,6441,772275,Frenkie de Jong,0.2611691355705261,0.885,0.43599998474121093,83,,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Frenkie de Jong,4,2025,29401,2026-02-22 15:15:00,670274,148,7781,772274,João Cancelo,0.49049070477485657,0.9309999847412109,0.5059999847412109,31,Right Foot,Open Play,Goal
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,João Cancelo,4,2025,29401,2026-02-22 15:15:00,670277,148,2379,772279,Raphinha,0.04399644583463669,0.8140000152587891,0.49900001525878906,49,Left Foot,From Corner,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,João Cancelo,4,2025,29401,2026-02-22 15:15:00,670285,148,2379,772282,Pedri,0.03721652179956436,0.8059999847412109,0.7190000152587891,74,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Jules Koundé,4,2025,29401,2026-02-22 15:15:00,670266,148,6433,772274,João Cancelo,0.44457730650901794,0.955999984741211,0.43099998474121093,2,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Lamine Yamal,4,2025,29401,2026-02-22 15:15:00,670272,148,11527,772275,Frenkie de Jong,0.027720797806978226,0.7669999694824219,0.3220000076293945,22,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Lamine Yamal,4,2025,29401,2026-02-22 15:15:00,670276,148,11527,772275,Frenkie de Jong,0.08322355151176453,0.9159999847412109,0.275,38,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Lamine Yamal,4,2025,29401,2026-02-22 15:15:00,670283,148,11527,,,0.019824881106615067,0.7580000305175781,0.46900001525878904,64,Left Foot,From Corner,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Marc Bernal,4,2025,29401,2026-02-22 15:15:00,670267,148,12820,772272,Eric Garcia,0.49350103735923767,0.9330000305175781,0.5420000076293945,3,Right Foot,From Corner,Goal
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Raphinha,4,2025,29401,2026-02-22 15:15:00,670268,148,8026,,,0.5258520841598511,0.91,0.51,7,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Raphinha,4,2025,29401,2026-02-22 15:15:00,670270,148,8026,772271,Jules Koundé,0.40729159116744995,0.9209999847412109,0.5220000076293946,10,,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Raphinha,4,2025,29401,2026-02-22 15:15:00,670282,148,8026,772280,Robert Lewandowski,0.13960623741149902,0.8909999847412109,0.539000015258789,63,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Raphinha,4,2025,29401,2026-02-22 15:15:00,670288,148,8026,772274,João Cancelo,0.06371497362852097,0.795,0.5579999923706055,83,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Raphinha,4,2025,29401,2026-02-22 15:15:00,670290,148,8026,772284,Roony Bardghji,0.033919304609298706,0.8690000152587891,0.515,88,,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Robert Lewandowski,4,2025,29401,2026-02-22 15:15:00,670269,148,227,,,0.3885548710823059,0.909000015258789,0.585,7,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Barcelona,Robert Lewandowski,4,2025,29401,2026-02-22 15:15:00,670279,148,227,772275,Frenkie de Jong,0.09370514005422592,0.81,0.6270000076293946,52,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Levante,Carlos Álvarez,4,2025,29401,2026-02-22 15:15:00,670265,151,11264,772296,Iván Romero,0.08095382899045944,0.91,0.639000015258789,0,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Levante,Jon Ander Olasagasti,4,2025,29401,2026-02-22 15:15:00,670271,151,9466,772296,Iván Romero,0.4277147352695465,0.9180000305175782,0.59,14,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Levante,Kareem Tunde,4,2025,29401,2026-02-22 15:15:00,670275,151,14258,772291,Oriol Rey,0.014799348078668118,0.7290000152587891,0.6020000076293945,35,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Levante,Paco Cortés,4,2025,29401,2026-02-22 15:15:00,670281,151,13770,,,0.009163346141576767,0.7290000152587891,0.645,62,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-22 Barcelona-Levante,Levante,Paco Cortés,4,2025,29401,2026-02-22 15:15:00,670284,151,13770,772294,Jon Ander Olasagasti,0.06992025673389435,0.8769999694824219,0.2620000076293945,68,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Dani Olmo,4,2025,29408,2026-02-28 15:15:00,671156,148,8292,773341,Raphinha,0.04239547997713089,0.905,0.325,43,Right Foot,From Corner,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Dani Olmo,4,2025,29408,2026-02-28 15:15:00,671158,148,8292,773332,Jules Koundé,0.6674009561538696,0.950999984741211,0.4809999847412109,46,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Dani Olmo,4,2025,29408,2026-02-28 15:15:00,671163,148,8292,773339,Lamine Yamal,0.03639144077897072,0.7630000305175781,0.4540000152587891,57,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Fermín López,4,2025,29408,2026-02-28 15:15:00,671147,148,11822,773339,Lamine Yamal,0.03269810602068901,0.865999984741211,0.275,2,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Fermín López,4,2025,29408,2026-02-28 15:15:00,671148,148,11822,,,0.11699219048023224,0.8930000305175781,0.36,11,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Fermín López,4,2025,29408,2026-02-28 15:15:00,671169,148,11822,773333,Eric Garcia,0.032441891729831696,0.7959999847412109,0.29200000762939454,85,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Ferrán Torres,4,2025,29408,2026-02-28 15:15:00,671165,148,6441,773341,Raphinha,0.22627940773963928,0.8480000305175781,0.6140000152587891,61,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Jules Koundé,4,2025,29408,2026-02-28 15:15:00,671150,148,6433,773337,Fermín López,0.2664695382118225,0.905,0.35400001525878905,13,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2025,29408,2026-02-28 15:15:00,671151,148,11527,773341,Raphinha,0.03922642394900322,0.85,0.3170000076293945,22,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2025,29408,2026-02-28 15:15:00,671152,148,11527,773337,Fermín López,0.3572257459163666,0.88,0.4470000076293945,27,Left Foot,Open Play,Goal
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2025,29408,2026-02-28 15:15:00,671153,148,11527,773337,Fermín López,0.0842287614941597,0.8690000152587891,0.3220000076293945,36,Left Foot,Open Play,Goal
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2025,29408,2026-02-28 15:15:00,671157,148,11527,773332,Jules Koundé,0.09488362073898315,0.855999984741211,0.3770000076293945,45,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2025,29408,2026-02-28 15:15:00,671164,148,11527,773343,Pedri,0.0767957866191864,0.8,0.40299999237060546,60,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Lamine Yamal,4,2025,29408,2026-02-28 15:15:00,671166,148,11527,773343,Pedri,0.3200455605983734,0.9490000152587891,0.3340000152587891,68,Left Foot,Open Play,Goal
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Marc Bernal,4,2025,29408,2026-02-28 15:15:00,671149,148,12820,,,0.03313373401761055,0.7480000305175781,0.5209999847412109,12,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Marcus Rashford,4,2025,29408,2026-02-28 15:15:00,671171,148,556,,,0.07061821222305298,0.754000015258789,0.4129999923706055,94,Right Foot,Direct Freekick,Blocked Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Raphinha,4,2025,29408,2026-02-28 15:15:00,671155,148,8026,,,0.06145015358924866,0.735,0.4620000076293945,42,Left Foot,Direct Freekick,Saved Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Robert Lewandowski,4,2025,29408,2026-02-28 15:15:00,671168,148,227,773346,Marcus Rashford,0.07814835757017136,0.95,0.545,75,,From Corner,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Barcelona,Robert Lewandowski,4,2025,29408,2026-02-28 15:15:00,671170,148,227,773332,Jules Koundé,0.9106007814407349,0.9690000152587891,0.504000015258789,90,Left Foot,Open Play,Goal
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Alfonso,4,2025,29408,2026-02-28 15:15:00,671167,154,2521,773356,Georges Mikautadze,0.06345584988594055,0.89,0.6519999694824219,70,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Ayoze Pérez,4,2025,29408,2026-02-28 15:15:00,671154,154,770,773352,Nicolas Pepe,0.29802414774894714,0.9490000152587891,0.5620000076293945,40,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Ayoze Pérez,4,2025,29408,2026-02-28 15:15:00,671162,154,770,,,0.23576132953166962,0.7230000305175781,0.5640000152587891,53,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Nicolas Pepe,4,2025,29408,2026-02-28 15:15:00,671161,154,5656,773356,Georges Mikautadze,0.10572526603937149,0.8490000152587891,0.44400001525878907,51,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Pape Alassane Gueye,4,2025,29408,2026-02-28 15:15:00,671160,154,8696,773348,Santiago Mouriño,0.5618517398834229,0.9640000152587891,0.445,48,Left Foot,From Corner,Goal
ESP-La Liga,2526,2026-02-28 Barcelona-Villarreal,Villarreal,Santiago Mouriño,4,2025,29408,2026-02-28 15:15:00,671159,154,13003,773354,Santiago Comesaña,0.09700530022382736,0.9080000305175782,0.495,48,Right Foot,From Corner,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Dani Vivian,4,2025,29418,2026-03-07 20:00:00,672912,147,6766,,,0.011132750660181046,0.7030000305175781,0.49400001525878906,72,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Gorka Guruzeta,4,2025,29418,2026-03-07 20:00:00,672915,147,7020,775519,Oihan Sancet,0.07499375194311142,0.8969999694824219,0.43900001525878907,92,Left Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Iñaki Williams,4,2025,29418,2026-03-07 20:00:00,672900,147,2399,775513,Alex Berenguer,0.09723667800426483,0.8980000305175782,0.549000015258789,2,,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Iñaki Williams,4,2025,29418,2026-03-07 20:00:00,672909,147,2399,,,0.4511484205722809,0.9030000305175782,0.5070000076293946,57,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Mikel Jauregizar,4,2025,29418,2026-03-07 20:00:00,672902,147,12263,,,0.017999913543462753,0.750999984741211,0.43400001525878906,19,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Oihan Sancet,4,2025,29418,2026-03-07 20:00:00,672906,147,7779,775520,Roberto Navarro,0.07223480194807053,0.914000015258789,0.655,52,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Oihan Sancet,4,2025,29418,2026-03-07 20:00:00,672908,147,7779,775509,Dani Vivian,0.41214466094970703,0.899000015258789,0.580999984741211,57,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Oihan Sancet,4,2025,29418,2026-03-07 20:00:00,672913,147,7779,775517,Mikel Vesga,0.014865572564303875,0.695,0.40299999237060546,88,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Roberto Navarro,4,2025,29418,2026-03-07 20:00:00,672914,147,8765,775519,Oihan Sancet,0.03069669008255005,0.914000015258789,0.67,90,Left Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Athletic Club,Unai Gómez,4,2025,29418,2026-03-07 20:00:00,672899,147,11531,775513,Alex Berenguer,0.050462789833545685,0.9540000152587891,0.6990000152587891,2,Left Foot,Set Piece,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Dani Olmo,4,2025,29418,2026-03-07 20:00:00,672907,148,8292,,,0.06052735075354576,0.7759999847412109,0.705999984741211,55,Right Foot,Direct Freekick,Blocked Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Ferrán Torres,4,2025,29418,2026-03-07 20:00:00,672903,148,6441,775532,Marcus Rashford,0.03868226334452629,0.9390000152587891,0.33599998474121096,45,Right Foot,From Corner,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,João Cancelo,4,2025,29418,2026-03-07 20:00:00,672901,148,2379,775527,Dani Olmo,0.02869918942451477,0.785,0.6509999847412109,5,Right Foot,From Corner,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Lamine Yamal,4,2025,29418,2026-03-07 20:00:00,672911,148,11527,775536,Pedri,0.25995099544525146,0.8780000305175781,0.34599998474121096,67,Left Foot,Open Play,Goal
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Marcus Rashford,4,2025,29418,2026-03-07 20:00:00,672904,148,556,,,0.025042476132512093,0.8619999694824219,0.7530000305175781,46,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Pau Cubarsí,4,2025,29418,2026-03-07 20:00:00,672905,148,12005,775532,Marcus Rashford,0.04678695648908615,0.875,0.5409999847412109,48,,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-07 Athletic Club-Barcelona,Barcelona,Robert Lewandowski,4,2025,29418,2026-03-07 20:00:00,672910,148,227,775530,Lamine Yamal,0.10031968355178833,0.855999984741211,0.51,66,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Dani Olmo,4,2025,29430,2026-03-15 15:15:00,674517,148,8292,777559,Pedri,0.024542266502976418,0.7230000305175781,0.3990000152587891,16,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Dani Olmo,4,2025,29430,2026-03-15 15:15:00,674522,148,8292,,,0.4675428867340088,0.87,0.46599998474121096,37,Right Foot,Open Play,Goal
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Dani Olmo,4,2025,29430,2026-03-15 15:15:00,674533,148,8292,,,0.06265133619308472,0.825999984741211,0.6309999847412109,75,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Gerard Martín,4,2025,29430,2026-03-15 15:15:00,674521,148,12821,777559,Pedri,0.09672049432992935,0.8830000305175781,0.6569999694824219,34,Left Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,João Cancelo,4,2025,29430,2026-03-15 15:15:00,674528,148,2379,,,0.48705628514289856,0.93,0.5870000076293945,59,Left Foot,Open Play,Goal
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Raphinha,4,2025,29430,2026-03-15 15:15:00,674516,148,8026,,,0.7432776093482971,0.885,0.5,8,Left Foot,,Goal
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Raphinha,4,2025,29430,2026-03-15 15:15:00,674518,148,8026,,,0.7432776093482971,0.885,0.5,20,Left Foot,,Goal
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Raphinha,4,2025,29430,2026-03-15 15:15:00,674527,148,8026,777565,Fermín López,0.10449657589197159,0.8530000305175781,0.46599998474121096,50,Left Foot,Open Play,Goal
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Robert Lewandowski,4,2025,29430,2026-03-15 15:15:00,674519,148,227,,,0.036204949021339417,0.8380000305175781,0.6840000152587891,24,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Robert Lewandowski,4,2025,29430,2026-03-15 15:15:00,674524,148,227,777558,Dani Olmo,0.23240555822849274,0.9290000152587891,0.5790000152587891,44,,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Robert Lewandowski,4,2025,29430,2026-03-15 15:15:00,674534,148,227,,,0.05572279542684555,0.8109999847412109,0.514000015258789,77,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Robert Lewandowski,4,2025,29430,2026-03-15 15:15:00,674535,148,227,777565,Fermín López,0.30808281898498535,0.8469999694824218,0.5379999923706055,83,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Barcelona,Ronald Araújo,4,2025,29430,2026-03-15 15:15:00,674530,148,8091,777562,Raphinha,0.5019181370735168,0.9580000305175781,0.48400001525878905,68,,From Corner,Missed Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Akor Adams,4,2025,29430,2026-03-15 15:15:00,674523,138,11783,777575,José Ángel Carmona,0.014852157793939114,0.71,0.544000015258789,40,Right Foot,Open Play,Blocked Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Alexis Sánchez,4,2025,29430,2026-03-15 15:15:00,674525,138,498,,,0.05850789323449135,0.8640000152587891,0.40099998474121096,46,Right Foot,Open Play,Missed Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Andrés Castrín,4,2025,29430,2026-03-15 15:15:00,674532,138,13600,777574,Djibril Sow,0.11718692630529404,0.9290000152587891,0.4620000076293945,72,,From Corner,Missed Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Chidera Ejuke,4,2025,29430,2026-03-15 15:15:00,674529,138,8694,777576,Alexis Sánchez,0.05040484666824341,0.960999984741211,0.295,67,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Djibril Sow,4,2025,29430,2026-03-15 15:15:00,674536,138,2624,777577,Oso,0.33000996708869934,0.9259999847412109,0.46,91,,Open Play,Goal
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Lucien Agoume,4,2025,29430,2026-03-15 15:15:00,674520,138,8165,777574,Djibril Sow,0.10777057707309723,0.9209999847412109,0.46900001525878904,30,,From Corner,Missed Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Nemanja Gudelj,4,2025,29430,2026-03-15 15:15:00,674515,138,7888,,,0.01602843776345253,0.7659999847412109,0.39299999237060546,2,Right Foot,Set Piece,Blocked Shot
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Oso,4,2025,29430,2026-03-15 15:15:00,674526,138,13615,777569,Juanlu Sanchez,0.27623605728149414,0.904000015258789,0.5729999923706055,47,Right Foot,Open Play,Goal
ESP-La Liga,2526,2026-03-15 Barcelona-Sevilla,Sevilla,Ruben Vargas,4,2025,29430,2026-03-15 15:15:00,674531,138,7810,777576,Alexis Sánchez,0.0720439925789833,0.8519999694824218,0.44099998474121094,72,Right Foot,Open Play,Saved Shot
ESP-La Liga,2526,2026-03-22 Barcelona-Rayo Vallecano,Barcelona,Dani Olmo,4,2025,29441,2026-03-22 13:00:00,675780,148,8292,,,0.017194755375385284,0.84,0.25299999237060544,67,Right Foot,Set Piece,Missed Shot
