league,season,game,team,player,league_id,season_id,game_id,team_id,player_id,position,position_id,minutes,goals,own_goals,shots,xg,xg_chain,xg_buildup,assists,xa,key_passes,yellow_cards,red_cards
ESP-La Liga,2526,2025-11-02 Barcelona-Elche,Elche,Pedro Bigas,4,2025,29260,207,2353,DC,3,73,0,0,0,0.0,0.03817790001630783,0.03817790001630783,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-02 Barcelona-Elche,Elche,Rafa Mir,4,2025,29260,207,2589,ML,10,90,1,0,5,0.44026559591293335,0.4699002206325531,0.02963464893400669,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-02 Barcelona-Elche,Elche,Rodrigo Mendoza,4,2025,29260,207,11216,Sub,17,41,0,0,0,0.0,0.09950317442417145,0.07921454310417175,0,0.039806682616472244,2,0,0
ESP-La Liga,2526,2025-11-02 Barcelona-Elche,Elche,Yago Alonso,4,2025,29260,207,11617,Sub,17,17,0,0,0,0.0,0.12168789654970169,0.09205324202775955,0,0.08231541514396667,2,0,0
ESP-La Liga,2526,2025-11-02 Barcelona-Elche,Elche,Álvaro Núñez,4,2025,29260,207,13836,DL,4,90,0,0,0,0.0,0.21999648213386536,0.21999648213386536,1,0.03817790001630783,1,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Andreas Christensen,4,2025,29274,148,200,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Dani Olmo,4,2025,29274,148,8292,MC,9,90,0,0,3,0.16208606958389282,0.29864272475242615,0.0365486815571785,0,0.2108726054430008,3,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Eric Garcia,4,2025,29274,148,8045,DR,2,90,0,0,0,0.0,1.0555860996246338,1.0555860996246338,0,0.022222882136702538,1,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Fermín López,4,2025,29274,148,11822,MC,9,90,0,0,3,0.2359517216682434,0.885779619216919,0.3031068444252014,0,0.738469660282135,2,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Ferrán Torres,4,2025,29274,148,6441,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Frenkie de Jong,4,2025,29274,148,7781,MC,9,90,0,0,1,0.047347377985715866,1.4909489154815674,1.4909489154815674,0,0.10330212116241455,1,0,1
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Gerard Martín,4,2025,29274,148,12821,Sub,17,1,0,0,0,0.0,0.4353628158569336,0.4353628158569336,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Lamine Yamal,4,2025,29274,148,11527,FWR,14,90,1,0,4,0.6641377210617065,1.5305213928222656,0.8663836717605591,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Marc Bernal,4,2025,29274,148,12820,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Marcus Rashford,4,2025,29274,148,556,FWL,16,90,0,0,4,0.4818192720413208,1.4465388059616089,0.4574466943740845,2,0.6389015913009644,2,1,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Pau Cubarsí,4,2025,29274,148,12005,DC,3,90,0,0,0,0.0,0.952284038066864,0.952284038066864,0,0.0,0,1,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Robert Lewandowski,4,2025,29274,148,227,FW,15,90,3,0,6,1.9248952865600586,1.4956938028335571,0.3031068444252014,0,0.11390440911054611,1,1,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Ronald Araújo,4,2025,29274,148,8091,DC,3,90,0,0,0,0.0,0.3504542112350464,0.3504542112350464,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Wojciech Szczesny,4,2025,29274,148,1244,GK,1,90,0,0,0,0.0,0.047347377985715866,0.047347377985715866,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Barcelona,Álex Balde,4,2025,29274,148,9805,DL,4,90,0,0,0,0.0,0.952284038066864,0.952284038066864,0,0.0365486815571785,1,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Borja Iglesias,4,2025,29274,152,2543,FW,15,77,1,0,2,0.06826885044574738,0.43431973457336426,0.0,1,0.3660508990287781,1,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Bryan Zaragoza,4,2025,29274,152,10143,Sub,17,25,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Carl Starfelt,4,2025,29274,152,7655,DC,3,90,0,0,0,0.0,0.049719784408807755,0.049719784408807755,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Ferrán Jutglà,4,2025,29274,152,8549,FWR,14,65,0,0,1,0.019290773198008537,0.06901055574417114,0.0,1,0.049719784408807755,1,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Hugo Sotelo,4,2025,29274,152,9520,MC,9,85,0,0,0,0.0,0.43431973457336426,0.43431973457336426,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Iago Aspas,4,2025,29274,152,2290,Sub,17,13,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Ilaix Moriba,4,2025,29274,152,9243,MC,9,90,0,0,0,0.0,0.05864286422729492,0.0,0,0.05864286422729492,1,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Ionut Radu,4,2025,29274,152,1830,GK,1,90,0,0,0,0.0,0.3660508990287781,0.3660508990287781,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Javier Rodríguez,4,2025,29274,152,12180,Sub,17,37,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Jones El Abdellaoui,4,2025,29274,152,13361,Sub,17,5,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Manuel Fernández,4,2025,29274,152,13787,DC,3,85,0,0,0,0.0,0.41577067971229553,0.41577067971229553,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Marcos Alonso,4,2025,29274,152,1621,DC,3,90,0,0,0,0.0,0.3660508990287781,0.3660508990287781,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Miguel Román,4,2025,29274,152,13620,Sub,17,5,0,0,1,0.05864286422729492,0.05864286422729492,0.0,0,0.0,0,1,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Pablo Durán,4,2025,29274,152,11154,FWL,16,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Sergio Carreira,4,2025,29274,152,8122,DML,6,90,1,0,1,0.3660508990287781,0.3660508990287781,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-09 Celta Vigo-Barcelona,Celta Vigo,Óscar Mingueza,4,2025,29274,152,9011,DMR,5,53,0,0,0,0.0,0.06826885044574738,0.049719784408807755,0,0.01854906789958477,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Adama Boiro,4,2025,29284,147,12724,Sub,17,19,0,0,0,0.0,0.04618591442704201,0.0,0,0.04618591442704201,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Alejandro Rego,4,2025,29284,147,13627,Sub,17,32,0,0,0,0.0,0.0,0.0,0,0.07582087069749832,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Alex Berenguer,4,2025,29284,147,5091,AMR,11,71,0,0,0,0.0,0.15889112651348114,0.15889112651348114,0,0.0684749037027359,2,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Andoni Gorosabel,4,2025,29284,147,6325,DR,2,90,0,0,0,0.0,0.14145344495773315,0.14145344495773315,0,0.0,0,1,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Aymeric Laporte,4,2025,29284,147,2498,DC,3,90,0,0,1,0.055232271552085876,0.08255453407764435,0.08255453407764435,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Dani Vivian,4,2025,29284,147,6766,DC,3,90,0,0,2,0.40197792649269104,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Gorka Guruzeta,4,2025,29284,147,7020,Sub,17,31,0,0,2,0.07997667789459229,0.06423764675855637,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Inigo Ruiz de Galarreta,4,2025,29284,147,9755,DMC,7,58,0,0,0,0.0,0.15889112651348114,0.15889112651348114,0,0.0,0,1,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Mikel Jauregizar,4,2025,29284,147,12263,DMC,7,71,0,0,0,0.0,0.2906390428543091,0.2906390428543091,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Mikel Vesga,4,2025,29284,147,5077,Sub,17,19,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Nico Williams,4,2025,29284,147,9211,AML,13,59,0,0,3,0.18960681557655334,0.3557129502296448,0.14866845309734344,0,0.07633659243583679,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Oihan Sancet,4,2025,29284,147,7779,AMC,12,57,0,0,0,0.0,0.30807673931121826,0.07633659243583679,0,0.23174013197422028,3,0,1
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Roberto Navarro,4,2025,29284,147,8765,Sub,17,31,0,0,0,0.0,0.04618591442704201,0.04618591442704201,0,0.34189608693122864,2,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Unai Gómez,4,2025,29284,147,11531,FW,15,59,0,0,4,0.2731660008430481,0.3188222646713257,0.0,0,0.05889890715479851,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Unai Simón,4,2025,29284,147,5185,GK,1,90,0,0,0,0.0,0.04618591442704201,0.04618591442704201,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Athletic Club,Yuri,4,2025,29284,147,2229,DL,4,90,0,0,1,0.04618591442704201,0.2185099869966507,0.08976954221725464,0,0.08255453407764435,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Dani Olmo,4,2025,29284,148,8292,MC,9,84,0,0,4,0.3063609302043915,0.351431280374527,0.0,0,0.0450703389942646,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Dro Fernández,4,2025,29284,148,13749,Sub,17,23,0,0,0,0.0,0.04805246368050575,0.04805246368050575,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Eric Garcia,4,2025,29284,148,8045,MC,9,77,0,0,0,0.0,0.6254587173461914,0.6254587173461914,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Fermín López,4,2025,29284,148,11822,MC,9,67,1,0,2,0.6273760199546814,1.116926670074463,0.4273870587348938,0,0.06216350570321083,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Ferrán Torres,4,2025,29284,148,6441,FWL,16,90,2,0,3,0.7213181257247925,0.8843528628349304,0.0,0,0.16303473711013794,3,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Gerard Martín,4,2025,29284,148,12821,DC,3,90,0,0,0,0.0,0.28330355882644653,0.28330355882644653,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Joan García,4,2025,29284,148,9773,GK,1,90,0,0,0,0.0,0.44017302989959717,0.44017302989959717,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Jules Koundé,4,2025,29284,148,6433,DR,2,90,0,0,1,0.08076197654008865,0.2803214490413666,0.2803214490413666,0,0.09871971607208252,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Lamine Yamal,4,2025,29284,148,11527,FWR,14,90,0,0,5,0.316449373960495,1.1903884410858154,0.14379005134105682,2,0.7652570009231567,3,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Marc Bernal,4,2025,29284,148,12820,Sub,17,13,0,0,0,0.0,0.10419559478759766,0.10419559478759766,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Marc Casadó,4,2025,29284,148,11151,Sub,17,23,0,0,0,0.0,0.25096777081489563,0.14677217602729797,0,0.13930359482765198,2,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Pau Cubarsí,4,2025,29284,148,12005,DC,3,90,0,0,0,0.0,0.23525111377239227,0.23525111377239227,0,0.047522228211164474,1,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Raphinha,4,2025,29284,148,8026,Sub,17,6,0,0,1,0.04805246368050575,0.40680238604545593,0.3587499260902405,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Robert Lewandowski,4,2025,29284,148,227,FW,15,67,1,0,3,0.2359853833913803,0.2359853833913803,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Ronald Araújo,4,2025,29284,148,8091,Sub,17,41,0,0,0,0.0,0.16353856027126312,0.16353856027126312,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-22 Barcelona-Athletic Club,Barcelona,Álex Balde,4,2025,29284,148,9805,DL,4,49,0,0,0,0.0,0.047522228211164474,0.047522228211164474,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Abderrahmane Rebbach,4,2025,29294,158,11825,ML,10,61,0,0,2,0.1259506493806839,0.4681837558746338,0.0,0,0.4710134267807007,2,1,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Ander Guevara,4,2025,29294,158,6126,Sub,17,19,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Antonio Blanco,4,2025,29294,158,9280,DMC,7,90,0,0,0,0.0,0.5507789254188538,0.5507789254188538,0,0.0,0,1,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Antonio Martínez,4,2025,29294,158,6400,Sub,17,7,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Antonio Sivera,4,2025,29294,158,6075,GK,1,90,0,0,0,0.0,0.36280936002731323,0.36280936002731323,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Calebe,4,2025,29294,158,13764,MR,8,62,0,0,0,0.0,0.4645302891731262,0.4645302891731262,0,0.0,0,1,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Carles Aleñá,4,2025,29294,158,5058,Sub,17,29,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Carlos Vicente,4,2025,29294,158,12294,Sub,17,28,0,0,0,0.0,0.08624867349863052,0.0,0,0.15666724741458893,2,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Denis Suárez,4,2025,29294,158,2308,MC,9,71,0,0,0,0.0,0.93271404504776,0.8273396492004395,0,0.10537438094615936,1,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Jon Guridi,4,2025,29294,158,5179,Sub,17,19,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Jon Pacheco Dozagarat,4,2025,29294,158,8423,DC,3,90,0,0,1,0.0704185739159584,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Jonny,4,2025,29294,158,2280,DR,2,90,0,0,1,0.36280936002731323,0.9135883450508118,0.5507789254188538,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Lucas Boyé,4,2025,29294,158,1189,FW,15,90,0,0,2,0.5507789254188538,1.0189627408981323,0.4681837558746338,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Nahuel Tenaglia,4,2025,29294,158,10364,DC,3,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Pablo Ibáñez,4,2025,29294,158,10857,MC,9,71,1,0,2,0.825341522693634,0.36280936002731323,0.36280936002731323,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Alaves,Victor Parada,4,2025,29294,158,12207,DL,4,83,0,0,1,0.555954098701477,0.6561533212661743,0.19162306189537048,1,1.1816678047180176,2,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Andreas Christensen,4,2025,29294,148,200,Sub,17,3,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Dani Olmo,4,2025,29294,148,8292,AMC,12,90,2,0,3,0.8934520483016968,1.4102423191070557,0.4462500810623169,0,0.27502334117889404,5,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Eric Garcia,4,2025,29294,148,8045,DR,2,49,0,0,1,0.1102740690112114,0.42508116364479065,0.42508116364479065,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Ferrán Torres,4,2025,29294,148,6441,Sub,17,27,0,0,0,0.0,0.10328644514083862,0.0,0,0.10328644514083862,1,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Gerard Martín,4,2025,29294,148,12821,DC,3,90,0,0,0,0.0,0.7884196043014526,0.7884196043014526,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Joan García,4,2025,29294,148,9773,GK,1,90,0,0,0,0.0,0.46138498187065125,0.46138498187065125,0,0.0,0,1,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Jules Koundé,4,2025,29294,148,6433,Sub,17,41,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Lamine Yamal,4,2025,29294,148,11527,AMR,11,90,1,0,7,1.2233014106750488,1.6409739255905151,0.06781736761331558,1,0.40288272500038147,1,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Marc Bernal,4,2025,29294,148,12820,DMC,7,49,0,0,1,0.0342363603413105,0.9510347843170166,0.9510347843170166,0,0.0,0,1,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Marc Casadó,4,2025,29294,148,11151,DMC,7,90,0,0,1,0.03358100354671478,0.43115583062171936,0.3975748121738434,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Marcus Rashford,4,2025,29294,148,556,Sub,17,41,0,0,0,0.0,0.0,0.0,0,0.02182663418352604,1,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Pau Cubarsí,4,2025,29294,148,12005,DC,3,87,0,0,0,0.0,0.42508116364479065,0.42508116364479065,0,0.0,0,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Pedri,4,2025,29294,148,8935,Sub,17,26,0,0,0,0.0,0.0,0.0,0,0.053027618676424026,2,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Raphinha,4,2025,29294,148,8026,AML,13,64,0,0,3,0.11595167219638824,0.8589597940444946,0.363338440656662,1,0.5243692994117737,3,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Robert Lewandowski,4,2025,29294,148,227,FW,15,63,0,0,2,0.11058560758829117,1.378183364868164,0.46138498187065125,1,0.9167984127998352,2,0,0
ESP-La Liga,2526,2025-11-29 Barcelona-Alaves,Barcelona,Álex Balde,4,2025,29294,148,9805,DL,4,90,0,0,0,0.0,0.3975748121738434,0.3975748121738434,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Alexander Sørloth,4,2025,29342,143,6531,Sub,17,22,0,0,0,0.0,0.014908450655639172,0.014908450655639172,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Antoine Griezmann,4,2025,29342,143,2270,Sub,17,10,0,0,1,0.4161052703857422,0.7739718556404114,0.3578666150569916,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Clement Lenglet,4,2025,29342,143,5050,DC,3,90,0,0,0,0.0,0.4366753101348877,0.4366753101348877,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Conor Gallagher,4,2025,29342,143,9040,Sub,17,39,0,0,0,0.0,0.5378508567810059,0.5378508567810059,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,David Hancko,4,2025,29342,143,7086,DL,4,90,0,0,1,0.017696836963295937,0.8378721475601196,0.4623086750507355,0,0.3578666150569916,1,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Giménez,4,2025,29342,143,2278,DC,3,90,0,0,0,0.0,0.04620341956615448,0.04620341956615448,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Giuliano Simeone,4,2025,29342,143,9796,AMR,11,68,0,0,1,0.10117553174495697,0.10117553174495697,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Jan Oblak,4,2025,29342,143,2261,GK,1,90,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Johnny Cardoso,4,2025,29342,143,12323,DMC,7,13,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Julián Álvarez,4,2025,29342,143,10846,FW,15,90,0,0,1,0.04620341956615448,0.5811810493469238,0.4338020980358124,0,0.11887236684560776,2,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Koke,4,2025,29342,143,2269,Sub,17,67,0,0,0,0.0,0.04620341956615448,0.04620341956615448,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Nahuel Molina,4,2025,29342,143,8963,DR,2,90,0,0,1,0.014908450655639172,0.8328980803489685,0.37556344270706177,1,0.4424261748790741,2,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Nicolás González,4,2025,29342,143,7074,AMC,12,51,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Pablo Barrios Rivas,4,2025,29342,143,10494,DMC,7,90,0,0,0,0.0,0.04620341956615448,0.04620341956615448,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Thiago Almada,4,2025,29342,143,13358,Sub,17,23,0,0,1,0.3578666150569916,0.791668713092804,0.4338020980358124,0,0.4161052703857422,1,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Atletico Madrid,Álex Baena,4,2025,29342,143,8417,AML,13,67,1,0,1,0.3962227702140808,0.3962227702140808,0.0,0,0.0,0,1,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Andreas Christensen,4,2025,29342,148,200,Sub,17,1,0,0,0,0.0,0.0,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Dani Olmo,4,2025,29342,148,8292,AMC,12,71,1,0,2,0.42202329635620117,0.6606319546699524,0.5498741865158081,0,0.14710037410259247,2,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Dro Fernández,4,2025,29342,148,13749,Sub,17,11,0,0,0,0.0,0.5775237679481506,0.5775237679481506,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Eric Garcia,4,2025,29342,148,8045,DMC,7,90,0,0,0,0.0,0.878253698348999,0.878253698348999,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Ferrán Torres,4,2025,29342,148,6441,Sub,17,18,1,0,1,0.5775237679481506,0.5775237679481506,0.0,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Gerard Martín,4,2025,29342,148,12821,DC,3,90,0,0,0,0.0,1.0227320194244385,1.0012215375900269,0,0.021510539576411247,1,1,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Joan García,4,2025,29342,148,9773,GK,1,90,0,0,0,0.0,0.8711985945701599,0.8711985945701599,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Jules Koundé,4,2025,29342,148,6433,DR,2,90,0,0,0,0.0,1.3104875087738037,1.3104875087738037,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Lamine Yamal,4,2025,29342,148,11527,AMR,11,90,0,0,3,0.13524168729782104,1.2819056510925293,1.146664023399353,0,0.6351300477981567,2,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Marc Casadó,4,2025,29342,148,11151,Sub,17,11,0,0,0,0.0,0.6331976056098938,0.5775237679481506,0,0.055673807859420776,1,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Marcus Rashford,4,2025,29342,148,556,Sub,17,19,0,0,2,0.08074686676263809,0.6582706570625305,0.5775237679481506,0,0.0,0,0,0
ESP-La Liga,2526,2025-12-02 Barcelona-Atletico Madrid,Barcelona,Pau Cubarsí,4,2025,29342,148,12005,DC,3,90,0,0,0,0.0,1.843117117881775,1.843117117881775,0,0.0,0,0,0
