league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
FRA-Ligue 1,2526,Nice,Ali Abdi,5,2025,170,13070,D M S,22,1156,3,2.4035323709249496,3,2.4035323709249496,0,2.0493611991405487,16,17,2,1,2.7499186024069786,1.635716256685555
FRA-Ligue 1,2526,Nice,Antoine Mendy,5,2025,170,9514,D S,25,2105,1,2.194048591889441,1,2.194048591889441,0,0.03722933307290077,17,1,5,0,6.499726684764028,5.918382707983255
FRA-Ligue 1,2526,Nice,Badredine Bouanani,5,2025,170,11062,M S,2,88,0,0.05969347804784775,0,0.05969347804784775,0,0.038077469915151596,1,1,0,0,0.7065351828932762,0.6087642312049866
FRA-Ligue 1,2526,Nice,Bernard Nguene,5,2025,170,13281,S,6,111,0,0.17829130589962006,0,0.17829130589962006,0,0.0,3,0,1,0,0.6149792969226837,0.43668800592422485
FRA-Ligue 1,2526,Nice,Billal Brahimi,5,2025,170,9658,S,1,1,0,0.0,0,0.0,0,0.09878788143396378,0,1,0,0,0.09878788143396378,0.09878788143396378
FRA-Ligue 1,2526,Nice,Brad-Hamilton Mantsounga,5,2025,170,14165,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.44591307640075684,0.44591307640075684
FRA-Ligue 1,2526,Nice,Charles Vanhoutte,5,2025,170,14031,M S,26,1801,0,0.25214445404708385,0,0.25214445404708385,2,1.149057075381279,5,15,7,0,6.881905682384968,5.568232594057918
FRA-Ligue 1,2526,Nice,Dante,5,2025,170,148,D S,12,861,0,0.21755574736744165,0,0.21755574736744165,1,0.07551953569054604,7,2,1,0,2.9663416743278503,2.9388745287433267
FRA-Ligue 1,2526,Nice,Djibril Coulibaly,5,2025,170,13753,S,2,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.04717070236802101,0.04717070236802101
FRA-Ligue 1,2526,Nice,Everton Pereira,5,2025,170,13265,M S,2,71,0,0.026556679978966713,0,0.026556679978966713,0,0.0,1,0,0,0,0.04556879773736,0.04556879773736
FRA-Ligue 1,2526,Nice,Everton Pereira da Silva,5,2025,170,14296,M,1,71,0,0.07540552318096161,0,0.07540552318096161,0,0.0,1,0,0,0,0.03524787351489067,0.03524787351489067
FRA-Ligue 1,2526,Nice,Gabin Bernardeau,5,2025,170,13752,M S,4,90,0,0.09669283591210842,0,0.09669283591210842,0,0.10706892609596252,3,2,0,0,0.12567592225968838,0.0
FRA-Ligue 1,2526,Nice,Hamza Koutoune,5,2025,170,13754,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Nice,Hichem Boudaoui,5,2025,170,8050,M S,25,1697,1,2.2907996512949467,1,2.2907996512949467,2,1.5970600554719567,21,16,4,0,6.359252665191889,3.2136578541249037
FRA-Ligue 1,2526,Nice,Isak Jansson,5,2025,170,13751,F M S,22,623,1,1.4099341221153736,1,1.4099341221153736,0,0.9481424372643232,16,8,3,0,2.8268532902002335,1.280724035575986
FRA-Ligue 1,2526,Nice,Jeremie Boga,5,2025,170,3544,F M S,14,645,2,2.242340716533363,2,2.242340716533363,2,1.6494678808376193,15,13,0,0,4.732685995288193,1.3068652814254165
FRA-Ligue 1,2526,Nice,Jonathan Clauss,5,2025,170,8697,D M S,30,2529,1,1.4057410368695855,1,1.4057410368695855,6,8.050188221037388,23,64,0,0,12.174329970031977,5.863777427002788
FRA-Ligue 1,2526,Nice,Juma Bah,5,2025,170,13100,D S,26,1947,0,1.1328875198960304,0,1.1328875198960304,0,1.5613946039229631,7,6,7,0,5.29360275901854,4.628072407096624
FRA-Ligue 1,2526,Nice,Kail Boudache,5,2025,170,14379,M S,13,507,1,2.8606096152216196,1,2.8606096152216196,0,0.19929515663534403,13,4,1,0,2.168492004275322,0.23383018746972084
FRA-Ligue 1,2526,Nice,Kevin Omoruyi,5,2025,170,8768,F S,23,864,0,3.9962533405050635,0,3.9962533405050635,0,0.4324168488383293,22,3,3,0,4.623655288480222,1.3291925340890884
FRA-Ligue 1,2526,Nice,Kojo Peprah Oppong,5,2025,170,13750,D S,29,2440,1,1.3100588582456112,1,1.3100588582456112,0,0.5910270726308227,10,6,4,0,6.248266958631575,5.50323548540473
FRA-Ligue 1,2526,Nice,Maxime Dupé,5,2025,170,3414,GK,8,720,0,0.0,0,0.0,0,0.028739430010318756,0,1,0,0,0.6414920538663864,0.6414920538663864
FRA-Ligue 1,2526,Nice,Melvin Bard,5,2025,170,8190,D M S,29,2393,2,0.796496226452291,2,0.796496226452291,1,1.8040241403505206,15,15,4,0,7.336340324953198,5.745990822091699
FRA-Ligue 1,2526,Nice,Mohamed Ali-Cho,5,2025,170,8685,F M S,24,1717,4,4.278947148472071,4,4.278947148472071,3,3.5190721238031983,32,23,1,0,9.6834735609591,4.643952438607812
FRA-Ligue 1,2526,Nice,Morgan Sanson,5,2025,170,3696,M S,31,1759,0,2.0870378920808434,0,2.0870378920808434,2,1.4652982922270894,19,12,4,0,4.909108147956431,1.953938601538539
FRA-Ligue 1,2526,Nice,Moïse Bombito,5,2025,170,12969,D,2,154,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0
FRA-Ligue 1,2526,Nice,Pablo Rosario,5,2025,170,9655,S,1,19,0,0.08123146742582321,0,0.08123146742582321,0,0.10066413134336472,2,1,0,0,0.22681482136249542,0.1455833613872528
FRA-Ligue 1,2526,Nice,Salis Abdul Samed,5,2025,170,9642,M S,18,935,0,0.015088816173374653,0,0.015088816173374653,0,0.013063370250165462,1,1,3,0,1.7302154079079628,1.7171520367264748
FRA-Ligue 1,2526,Nice,Sepe Elye Wahi,5,2025,170,9182,F S,14,937,5,4.234686259180307,4,3.4745911099016666,1,0.7982091940939426,23,8,5,0,4.848278559744358,1.0522057861089706
FRA-Ligue 1,2526,Nice,Sofiane Diop,5,2025,170,6846,F M S,33,2191,8,8.183862524107099,6,6.663672225549817,2,3.579524790868163,54,36,5,0,13.850084845907986,5.422367064282298
FRA-Ligue 1,2526,Nice,Tanguy NDombele Alvaro,5,2025,170,5962,M S,8,273,0,0.27313201129436493,0,0.27313201129436493,1,0.4950277805328369,5,5,0,0,0.9504848010838032,0.21757284924387932
FRA-Ligue 1,2526,Nice,Terem Igobor Moffi,5,2025,170,8997,F S,10,484,2,2.451147548854351,2,2.451147548854351,0,0.6640479266643524,16,5,0,0,3.3552748262882233,0.5393990576267242
FRA-Ligue 1,2526,Nice,Tiago Gouveia,5,2025,170,14032,D M S,15,507,0,0.9029901213943958,0,0.9029901213943958,0,0.6395432502031326,12,2,2,0,1.151403535157442,0.701687641441822
FRA-Ligue 1,2526,Nice,Tom Louchet,5,2025,170,11515,D F M S,27,1344,3,3.120163287036121,3,3.120163287036121,2,3.325116191059351,21,20,1,1,7.88985560555011,3.209448383189738
FRA-Ligue 1,2526,Nice,Yehvann Diouf,5,2025,170,6709,GK,26,2340,0,0.0,0,0.0,0,0.0,0,0,1,0,2.1039153020828962,2.1039153020828962
FRA-Ligue 1,2526,Nice,Youssouf Ndayishimiye,5,2025,170,11339,M S,2,71,0,0.0,0,0.0,0,0.0,0,0,0,1,0.0,0.0
FRA-Ligue 1,2526,Nice,Zoumana Diallo,5,2025,170,14242,S,1,7,0,0.0,0,0.0,0,0.08244559168815613,0,1,0,0,0.08244559168815613,0.0
FRA-Ligue 1,2526,Paris FC,Adama Camara,5,2025,290,13805,D M S,29,2198,1,1.9149737488478422,1,1.9149737488478422,0,1.39525724388659,18,16,8,0,9.099290944635868,7.309254512190819
FRA-Ligue 1,2526,Paris FC,Alimami Gory,5,2025,290,13801,D F M S,24,959,5,3.891201537102461,5,3.891201537102461,1,0.6714342199265957,19,5,3,0,4.9991859551519156,1.0015269126743078
FRA-Ligue 1,2526,Paris FC,Ciro Immobile,5,2025,290,1209,F S,12,736,2,2.3328911624848843,2,2.3328911624848843,2,1.9044423550367355,15,9,2,0,4.8917010352015495,2.161927657201886
FRA-Ligue 1,2526,Paris FC,Diego Coppola,5,2025,290,10169,D,13,1170,0,0.3868824653327465,0,0.3868824653327465,2,0.6742797177284956,5,3,1,0,3.0652926145121455,2.7477271733805537
FRA-Ligue 1,2526,Paris FC,Hamari Traore,5,2025,290,3239,D S,18,1169,0,0.36396299861371517,0,0.36396299861371517,1,0.8060098411515355,4,9,4,0,4.230144029483199,3.7136071901768446
FRA-Ligue 1,2526,Paris FC,Ilan Kebbal,5,2025,290,9656,F M S,29,2247,9,6.201891345903277,6,3.1615764759480953,4,5.013933707028627,50,60,7,0,13.746420331299305,7.5534661170095205
FRA-Ligue 1,2526,Paris FC,Jean-Phillipe Krasso,5,2025,290,8690,F S,25,1082,2,4.3040565541014075,1,3.5439614383503795,2,3.1578205032274127,27,23,0,0,7.954925827682018,1.9078789902850986
FRA-Ligue 1,2526,Paris FC,Jonathan Ikone,5,2025,290,5661,F M S,23,1107,3,3.6328962482511997,3,3.6328962482511997,1,2.535602707415819,25,14,2,0,7.337351243942976,2.210764056071639
FRA-Ligue 1,2526,Paris FC,Julien Lopez,5,2025,290,13803,S,5,31,0,0.0,0,0.0,0,0.0,0,0,0,0,0.023826470598578453,0.023826470598578453
FRA-Ligue 1,2526,Paris FC,Kevin Trapp,5,2025,290,3286,GK,22,1980,0,0.0,0,0.0,0,0.0,0,0,2,0,2.614942293614149,2.614942293614149
FRA-Ligue 1,2526,Paris FC,Lohann Doucet,5,2025,290,10270,M S,5,114,1,0.6114895138889551,1,0.6114895138889551,0,0.09275395981967449,2,4,2,0,0.7432505246251822,0.06531228870153427
FRA-Ligue 1,2526,Paris FC,Luca Koleosho,5,2025,290,10620,M S,16,517,3,2.7315033990889788,3,2.7315033990889788,1,1.6554799880832434,17,8,0,0,5.772499497979879,2.4311221688985825
FRA-Ligue 1,2526,Paris FC,Mamadou Mbow,5,2025,290,9563,D S,31,2711,0,0.5624838881194592,0,0.5624838881194592,1,0.5212737750262022,10,4,5,0,8.553314772434533,8.509468046016991
FRA-Ligue 1,2526,Paris FC,Marshall Munetsi,5,2025,290,7908,F M S,15,985,4,4.142309173941612,4,4.142309173941612,1,0.841992974281311,19,7,0,0,4.212618008255959,1.621576115489006
FRA-Ligue 1,2526,Paris FC,Mathieu Cafaro,5,2025,290,3786,F S,10,133,0,0.3560937438160181,0,0.3560937438160181,0,0.2414950653910637,7,3,0,0,0.8715657591819763,0.555083841085434
FRA-Ligue 1,2526,Paris FC,Maxime Lopez,5,2025,290,3772,M S,26,1972,0,1.19584228284657,0,1.19584228284657,3,5.305629551410675,13,44,9,0,15.837323753163218,11.921094071120024
FRA-Ligue 1,2526,Paris FC,Mohamed Benoit-Dao,5,2025,290,14320,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Paris FC,Moses Simon,5,2025,290,7169,F M S,29,2062,3,2.882196793332696,3,2.882196793332696,3,4.325151562690735,34,33,1,0,9.658759605139494,4.0332848858088255
FRA-Ligue 1,2526,Paris FC,Nhoa Sangui,5,2025,290,12317,D S,26,1723,0,0.5336753763258457,0,0.5336753763258457,0,1.2438078951090574,4,17,0,0,7.3896619491279125,6.244092863053083
FRA-Ligue 1,2526,Paris FC,Nouha Dicko,5,2025,290,13802,S,8,51,1,0.6042886339128017,1,0.6042886339128017,1,0.29913920164108276,5,1,0,0,0.8723113313317299,0.33900293335318565
FRA-Ligue 1,2526,Paris FC,Obed Nkambadio,5,2025,290,13799,GK,12,1080,0,0.0,0,0.0,0,0.0066623808816075325,0,1,0,0,3.5034560011699796,3.496793620288372
FRA-Ligue 1,2526,Paris FC,Otávio,5,2025,290,13871,D S,23,1907,1,0.5789848626591265,1,0.5789848626591265,0,0.1723948009312153,12,4,6,1,5.907242963090539,5.754136506468058
FRA-Ligue 1,2526,Paris FC,Pierre-Yves Hamel,5,2025,290,5762,F S,2,78,0,0.0,0,0.0,0,0.0,0,0,0,0,0.10151945799589157,0.10151945799589157
FRA-Ligue 1,2526,Paris FC,Samir Chergui,5,2025,290,13800,D M S,15,1157,1,1.7387075843289495,1,1.7387075843289495,0,0.14677738398313522,13,2,1,0,4.541268460452557,4.155108980834484
FRA-Ligue 1,2526,Paris FC,Thibault De Smet,5,2025,290,8647,D S,17,1153,0,0.18551267869770527,0,0.18551267869770527,1,0.3585076257586479,4,4,2,2,4.638216312974691,4.51627979055047
FRA-Ligue 1,2526,Paris FC,Timothée Kolodziejczak,5,2025,290,2063,D S,11,660,0,0.04284840077161789,0,0.04284840077161789,0,0.03673993609845638,1,2,2,0,1.1362606137990952,1.0995206870138645
FRA-Ligue 1,2526,Paris FC,Tuomas Ollila,5,2025,290,13804,D S,10,297,0,0.12137625180184841,0,0.12137625180184841,0,0.1540660858154297,4,1,0,0,0.5127232279628515,0.3913469761610031
FRA-Ligue 1,2526,Paris FC,Vincent Marchetti,5,2025,290,5696,M S,23,798,2,2.1302939681336284,2,2.1302939681336284,1,0.5922490283846855,24,4,1,0,5.4244422279298306,2.774930212646723
FRA-Ligue 1,2526,Paris FC,Willem Geubbels,5,2025,290,6332,F S,24,1013,5,5.863018184900284,4,5.102923050522804,0,0.5414527244865894,30,7,0,0,5.953760713338852,0.914133483543992
FRA-Ligue 1,2526,Paris Saint Germain,Achraf Hakimi,5,2025,161,5197,D F S,18,1382,2,2.8018143735826015,2,2.8018143735826015,2,1.457746408879757,27,21,3,1,9.875811459496617,7.461580440402031
FRA-Ligue 1,2526,Paris Saint Germain,Beraldo,5,2025,161,12346,D M S,20,1579,2,1.3617767803370953,2,1.3617767803370953,1,1.5083925519138575,14,14,2,0,11.281047388911247,10.67724785208702
FRA-Ligue 1,2526,Paris Saint Germain,Bradley Barcola,5,2025,161,10016,F S,29,1778,11,11.655976854264736,11,11.655976854264736,1,4.783318970352411,66,38,2,0,20.67596305720508,7.601958399638534
FRA-Ligue 1,2526,Paris Saint Germain,Dimitri Lucea,5,2025,161,14616,D S,2,59,0,0.0,0,0.0,0,0.0,0,0,0,0,0.19290293380618095,0.19290293380618095
FRA-Ligue 1,2526,Paris Saint Germain,Dro Fernández,5,2025,161,13749,M S,12,680,1,1.1994387656450272,1,1.1994387656450272,0,0.31818495504558086,9,7,0,0,4.123585641384125,3.072950217872858
FRA-Ligue 1,2526,Paris Saint Germain,Désiré Doué,5,2025,161,10431,F M S,23,1372,7,8.188008099794388,7,7.427912965416908,4,3.8526204489171505,55,29,0,0,15.078180879354477,6.510691784322262
FRA-Ligue 1,2526,Paris Saint Germain,Fabián,5,2025,161,2447,M S,20,1138,1,1.869937714189291,1,1.869937714189291,4,2.1869753282517195,19,19,1,0,8.531593032181263,6.012352647259831
FRA-Ligue 1,2526,Paris Saint Germain,Gonçalo Ramos,5,2025,161,11767,F S,30,1293,6,9.366714945062995,5,7.846524586901069,1,1.5339764999225736,58,17,2,1,7.911083575338125,3.1021426245570183
FRA-Ligue 1,2526,Paris Saint Germain,Ibrahim Mbaye,5,2025,161,12733,F M S,24,973,3,3.4287336245179176,3,3.4287336245179176,2,2.3628985602408648,24,20,0,0,8.629046227782965,3.1470533721148968
FRA-Ligue 1,2526,Paris Saint Germain,Illia Zabarnyi,5,2025,161,11486,D S,28,2387,1,0.5713930502533913,1,0.5713930502533913,0,0.16471820324659348,4,4,6,0,13.267120525240898,13.244858965277672
FRA-Ligue 1,2526,Paris Saint Germain,João Neves,5,2025,161,12734,M S,21,1280,5,3.1606192514300346,5,3.1606192514300346,1,2.4752913154661655,27,14,0,0,9.292038716375828,7.089921586215496
FRA-Ligue 1,2526,Paris Saint Germain,Khvicha Kvaratskhelia,5,2025,161,7453,F S,28,1477,8,7.978250507265329,7,7.218155387789011,4,5.74300504103303,65,34,1,0,17.08897763863206,8.842163369059563
FRA-Ligue 1,2526,Paris Saint Germain,Lee Kang-In,5,2025,161,7313,F M S,27,1527,3,3.1583685893565416,3,3.1583685893565416,4,6.6062276884913445,37,58,3,0,13.055885864421725,7.922523466870189
FRA-Ligue 1,2526,Paris Saint Germain,Lucas Chevalier,5,2025,161,8638,GK,17,1530,0,0.0,0,0.0,0,0.0,0,0,0,0,3.965225800871849,3.965225800871849
FRA-Ligue 1,2526,Paris Saint Germain,Lucas Hernández,5,2025,161,2276,D S,25,1749,0,0.641115945763886,0,0.641115945763886,3,1.280301958322525,11,15,4,0,13.89805230870843,12.697192337363958
FRA-Ligue 1,2526,Paris Saint Germain,Marquinhos,5,2025,161,3297,D S,14,1040,0,0.05685161426663399,0,0.05685161426663399,0,0.03297148831188679,3,2,0,0,5.328810071572661,5.295838570222259
FRA-Ligue 1,2526,Paris Saint Germain,Mathis Jangeal,5,2025,161,14101,S,1,6,0,0.0,0,0.0,0,0.0,0,0,0,0,0.136464461684227,0.136464461684227
FRA-Ligue 1,2526,Paris Saint Germain,Matvey Safonov,5,2025,161,5480,GK,15,1350,0,0.0,0,0.0,0,0.09814166277647018,0,2,0,0,3.062261149287224,2.9641194865107536
FRA-Ligue 1,2526,Paris Saint Germain,Noah Nsoki,5,2025,161,14318,S,1,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Paris Saint Germain,Nuno Mendes,5,2025,161,9961,D F S,20,1251,4,3.810142569243908,3,3.0500474497675896,5,5.055273981764913,30,29,1,0,11.64341450855136,9.271545879542828
FRA-Ligue 1,2526,Paris Saint Germain,Ousmane Dembélé,5,2025,161,3226,F S,22,1050,10,6.604901619255543,8,4.324616186320782,7,5.207486420869827,45,41,0,0,10.21094974130392,4.470038652420044
FRA-Ligue 1,2526,Paris Saint Germain,Pierre Mounguengue,5,2025,161,14597,S,1,15,0,0.6912807822227478,0,0.6912807822227478,0,0.0,2,0,0,0,0.7156164050102234,0.024335632100701332
FRA-Ligue 1,2526,Paris Saint Germain,Quentin Ndjantou,5,2025,161,13626,M S,10,344,1,1.466904889792204,1,1.466904889792204,1,0.31610369496047497,9,5,1,0,3.159311279654503,1.6087499931454659
FRA-Ligue 1,2526,Paris Saint Germain,Renato Marin,5,2025,161,12304,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.19777388498187065,0.19777388498187065
FRA-Ligue 1,2526,Paris Saint Germain,Senny Mayulu,5,2025,161,12345,D F M S,26,1704,4,4.818055000156164,4,4.818055000156164,4,4.020334480330348,35,39,2,0,11.622840972617269,5.1231893971562386
FRA-Ligue 1,2526,Paris Saint Germain,Vitinha,5,2025,161,8777,M S,29,2122,1,0.9833967238664627,1,0.9833967238664627,7,3.4552896190434694,34,34,2,0,20.08155496791005,17.677632499486208
FRA-Ligue 1,2526,Paris Saint Germain,Warren Zaïre-Emery,5,2025,161,10786,D M S,32,2460,3,2.0695376126095653,3,2.0695376126095653,4,4.2776061883196235,19,42,3,0,20.938116820529103,16.631349600851536
FRA-Ligue 1,2526,Paris Saint Germain,William Pacho,5,2025,161,11910,D S,23,1910,0,0.4116395451128483,0,0.4116395451128483,0,0.08642413467168808,8,2,0,0,13.224247073754668,13.1378229316324
FRA-Ligue 1,2526,Rennes,Abdelhamid Aït Boudlal,5,2025,163,13329,D S,20,1396,2,1.8210137831047177,2,1.8210137831047177,1,0.531465470790863,13,1,3,1,4.4561496982350945,4.422290397807956
FRA-Ligue 1,2526,Rennes,Alidu Seidu,5,2025,163,9652,D S,21,1194,0,0.09862250182777643,0,0.09862250182777643,1,1.1613133689388633,5,8,1,0,5.668631431646645,5.559483170509338
FRA-Ligue 1,2526,Rennes,Anthony Rouault,5,2025,163,10789,D S,21,1723,1,2.573473647236824,1,2.573473647236824,0,0.1675164084881544,9,6,4,0,6.358025182038546,5.803711373358965
FRA-Ligue 1,2526,Rennes,Arnaud Nordin,5,2025,163,5684,D F M S,10,586,1,1.3559088744223118,1,1.3559088744223118,3,1.4128927364945412,20,6,1,0,3.168128479272127,1.475553690455854
FRA-Ligue 1,2526,Rennes,Bertug Yildirim,5,2025,163,12039,S,1,1,0,0.0,0,0.0,0,0.12054172158241272,0,1,0,0,0.12054172158241272,0.12054172158241272
FRA-Ligue 1,2526,Rennes,Breel Embolo,5,2025,163,5356,F S,31,1870,9,9.035452591255307,9,9.035452591255307,3,1.4657922452315688,41,15,2,0,11.81740845553577,3.815189575776458
FRA-Ligue 1,2526,Rennes,Brice Samba,5,2025,163,4748,GK,32,2880,0,0.0,0,0.0,0,0.05737973563373089,0,2,5,0,6.368423242121935,6.332895465195179
FRA-Ligue 1,2526,Rennes,Christopher Wooh,5,2025,163,9631,D S,2,64,0,0.0,0,0.0,0,0.0,0,0,0,1,0.3322351574897766,0.3322351574897766
FRA-Ligue 1,2526,Rennes,Djaoui Cissé,5,2025,163,12451,M S,24,965,0,0.7663131225854158,0,0.7663131225854158,0,0.8388501536101103,24,13,3,0,4.438290206715465,3.444454189389944
FRA-Ligue 1,2526,Rennes,Elias Legendre,5,2025,163,14201,S,6,27,0,0.4692566990852356,0,0.4692566990852356,0,0.1309029906988144,1,2,0,0,0.7294263541698456,0.1292666643857956
FRA-Ligue 1,2526,Rennes,Fabian Rieder,5,2025,163,12038,M S,3,144,0,0.014277187176048756,0,0.014277187176048756,0,0.2747606635093689,1,2,0,0,0.4903169274330139,0.20127907395362854
FRA-Ligue 1,2526,Rennes,Glen Kamara,5,2025,163,12879,S,4,47,0,0.0,0,0.0,0,0.0,0,0,0,0,0.26295948773622513,0.26295948773622513
FRA-Ligue 1,2526,Rennes,Henrick Do Marcolino,5,2025,163,13356,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Rennes,Ibrahim Salah,5,2025,163,11371,S,2,22,0,0.0487111434340477,0,0.0487111434340477,0,0.0,1,0,0,0,0.385202556848526,0.385202556848526
FRA-Ligue 1,2526,Rennes,Jérémy Jacquet,5,2025,163,11545,D,19,1678,0,0.7883376181125641,0,0.7883376181125641,0,0.5708747990429401,11,8,4,1,7.01008303463459,6.824784852564335
FRA-Ligue 1,2526,Rennes,Lilian Brassier,5,2025,163,8677,D S,27,2253,0,0.8947227848693728,0,0.8947227848693728,1,0.9079731702804565,11,13,2,0,8.077245973050594,7.724599443376064
FRA-Ligue 1,2526,Rennes,Lucas Rosier,5,2025,163,14161,S,2,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Rennes,Ludovic Blas,5,2025,163,3475,D F M S,32,1521,5,4.744255687110126,3,3.224065418355167,4,6.979083426296711,47,48,1,0,13.111039499752223,6.562168078497052
FRA-Ligue 1,2526,Rennes,Mahamadou Nagida,5,2025,163,12159,D S,19,780,0,0.5822554156184196,0,0.5822554156184196,0,0.14025884959846735,13,5,2,0,3.7995352298021317,3.1996151953935623
FRA-Ligue 1,2526,Rennes,Mahdi Camara,5,2025,163,6452,D M S,32,2670,3,2.641194898635149,3,2.641194898635149,1,2.1875408850610256,29,23,5,1,12.445880690589547,8.626727394759655
FRA-Ligue 1,2526,Rennes,Mathys Silistre,5,2025,163,13905,GK,2,180,0,0.0,0,0.0,0,0.0,0,0,0,0,0.060056138783693314,0.060056138783693314
FRA-Ligue 1,2526,Rennes,Mikayil Faye,5,2025,163,12530,S,1,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.12054172158241272,0.12054172158241272
FRA-Ligue 1,2526,Rennes,Mohamed Meïté,5,2025,163,13210,F S,17,502,3,4.262058779597282,3,4.262058779597282,2,1.3208915255963802,22,5,0,0,5.048720572143793,1.3939351290464401
FRA-Ligue 1,2526,Rennes,Mousa Al Tamari,5,2025,163,11782,D F M S,33,2265,6,4.307022389955819,6,4.307022389955819,6,4.362868030555546,64,34,4,0,13.49890786781907,5.7597999684512615
FRA-Ligue 1,2526,Rennes,Nordan Mukiele,5,2025,163,13906,S,8,69,1,0.14031650591641665,1,0.14031650591641665,0,0.09168802201747894,4,1,0,0,0.5470891110599041,0.40677259489893913
FRA-Ligue 1,2526,Rennes,Przemyslaw Frankowski,5,2025,163,9633,D M S,19,1230,1,0.3376607820391655,1,0.3376607820391655,2,2.6184137174859643,9,29,5,0,6.106847031973302,5.379636352881789
FRA-Ligue 1,2526,Rennes,Quentin Merlin,5,2025,163,9399,D M S,33,2534,1,1.8468318972736597,1,1.8468318972736597,5,4.493204697966576,26,47,2,0,12.003213994204998,8.729623379185796
FRA-Ligue 1,2526,Rennes,Sebastian Szymanski,5,2025,163,7631,M S,16,796,1,0.5328370127826929,1,0.5328370127826929,3,2.5659672282636166,12,19,2,0,4.675009226426482,3.267172910273075
FRA-Ligue 1,2526,Rennes,Seko Fofana,5,2025,163,1144,M S,12,659,1,0.7612503450363874,1,0.7612503450363874,0,0.6452769339084625,9,11,0,0,3.743103414773941,2.6357836835086346
FRA-Ligue 1,2526,Rennes,Valentin Rongier,5,2025,163,3673,M,31,2750,2,0.782729365862906,2,0.782729365862906,5,4.391351553611457,22,44,6,0,15.28383518382907,12.994579819962382
FRA-Ligue 1,2526,Rennes,Yassir Zabiri,5,2025,163,14459,S,6,29,0,0.6431567743420601,0,0.6431567743420601,0,0.0,4,0,0,0,0.6074235904961824,0.058333590626716614
FRA-Ligue 1,2526,Strasbourg,Aaron Anselmino,5,2025,225,13460,S,3,12,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
FRA-Ligue 1,2526,Strasbourg,Amadou Cissé,5,2025,225,13246,D,1,90,0,0.0,0,0.0,0,0.07091031968593597,0,1,0,0,0.11326147615909576,0.04235115647315979
FRA-Ligue 1,2526,Strasbourg,Andrew Omobamidele,5,2025,225,9833,D S,25,1336,1,0.9338973155245185,1,0.9338973155245185,0,0.0,4,0,4,0,6.619090389460325,6.619090389460325
FRA-Ligue 1,2526,Strasbourg,Ben Chilwell,5,2025,225,782,D M S,20,1613,0,0.29087650403380394,0,0.29087650403380394,2,1.4190899282693863,5,7,4,0,7.4669726844877005,6.263752227649093
FRA-Ligue 1,2526,Strasbourg,David Datro Fofana,5,2025,225,11295,F S,5,172,0,0.9711511135101318,0,0.9711511135101318,0,0.027600573375821114,3,1,0,0,1.0593343377113342,0.28397688269615173
FRA-Ligue 1,2526,Strasbourg,Diego Moreira,5,2025,225,11978,D M S,27,2063,4,2.222741227596998,4,2.222741227596998,7,6.940216278657317,29,37,4,0,14.191159365698695,8.783062366768718
FRA-Ligue 1,2526,Strasbourg,Dilane Bakwa,5,2025,225,8920,S,3,94,1,0.0750504583120346,1,0.0750504583120346,2,0.6692362725734711,2,3,0,0,1.7559681087732315,1.680917650461197
FRA-Ligue 1,2526,Strasbourg,Emanuel Emegha,5,2025,225,11817,F S,10,427,4,4.252192250452936,4,4.252192250452936,2,1.2648815028369427,17,3,3,0,4.948436848819256,0.4580105412751436
