player,us_np_xg,us_xa,us_xg_chain,us_shots,us_np_goals,ss_shotsFromInsideTheBox,ss_totalShots,ss_bigChancesCreated,ss_keyPasses,ss_possessionWonAttThird,ss_ballRecovery,ss_wasFouled,ss_dispossessed,ss_possessionLost,ss_successfulDribbles,ss_touches,ss_aerialDuelsWon,ss_totalDuelsWon,ss_minutesPlayed,season_nineties,age,league,team,seasons,fifa_value_eur,fifa_contract_end,fifa_pace,fifa_release_clause_eur,ss_aerialDuelsWonPercentage,ss_groundDuelsWonPercentage,ss_accuratePassesPercentage,fifa_best_position,fifa_defensive_work_rate,fifa_stamina,fifa_aggression,pos,team_poss,np_xg_p90,npxg_per_shot,xa_p90,xg_chain_p90,key_passes_p90,big_chances_created_p90,press_won_att3rd_p90,ball_recov_p90,fouled_p90,dispossessed_p90,dribbles_p90,box_shot_share,np_g_minus_xg,FINISH,LINK,PRESS,HOLDUP,SPACE,gates_passed,score,role
James Maddison,6.439575411379337,6.016693122684956,16.198553681373596,41.0,9.0,25.0,41.0,6.0,41.0,15.0,80.0,65.0,26.0,331.0,33.0,1637.0,5.0,135.0,1876.0,20.5,28.0,ENG-Premier League,Tottenham,2,36500000.0,2028.0,67.0,69400000.0,19.230769230769,43.5574229691875,90.6713164777685,CM,,68.0,70.0,"FW,MF",52.55,0.3141256298233823,0.15706281491169116,0.2934972254968271,0.7901733503109072,2.0,0.2926829268292683,0.7317073170731707,3.902439024390244,3.1707317073170733,1.2682926829268293,1.6097560975609757,0.6097560975609756,2.5604245886206627,0.2433857010787709,1.387813914778138,0.7622552460608815,0.5665859382960013,-0.5496229835030474,3,0.5627953963953467,wide/AM
Jonathan David,24.837122462689877,8.936078354716301,36.8660875717178,114.0,16.0,101.0,114.0,13.0,69.0,35.0,127.0,62.0,63.0,497.0,26.0,1869.0,34.0,162.0,4353.0,48.2,25.0,ITA-Serie A,Juventus,2,34500000.0,2030.0,81.0,61200000.0,27.8988431530805,41.5473032714415,80.780078362494,ST,,87.0,61.0,FW,57.400000000000006,0.5152929971512422,0.2178694952867533,0.18539581648789005,0.7648565886248505,1.4315352697095436,0.2697095435684647,0.7261410788381742,2.6348547717842323,1.2863070539419086,1.3070539419087137,0.5394190871369294,0.8859649122807017,-8.837122462689877,1.5282972555395147,0.628819513506867,0.4332724447765626,-0.3408344723123816,-0.10281490382244632,2,0.5593862747966837,CF
Brahim Díaz,8.051312699913979,6.93565227277577,25.370969254523516,43.0,5.0,35.0,43.0,11.0,53.0,17.0,113.0,71.0,59.0,342.0,49.0,1705.0,5.0,165.0,2689.0,29.4,25.0,ESP-La Liga,Real Madrid,2,,,,,18.8235294117645,52.786978122548504,89.4925290308105,,,,,"FW,MF",59.95,0.27385417346646185,0.18723983023055765,0.23590653989033233,0.8629581379089631,1.8027210884353742,0.3741496598639456,0.5782312925170068,3.8435374149659864,2.414965986394558,2.0068027210884356,1.6666666666666667,0.813953488372093,-3.0513126999139786,0.3648083009732832,1.201750729746989,0.29741941144516787,0.2757182799712581,0.37668013077726104,3,0.5489834015813795,?
Erling Haaland,46.660578202456236,9.088914449326694,55.58059837669134,234.0,43.0,212.0,234.0,14.0,54.0,27.0,75.0,38.0,50.0,443.0,30.0,1474.0,130.0,224.0,5699.0,63.199999999999996,25.0,ENG-Premier League,Manchester City,2,172500000.0,2034.0,88.0,332100000.0,57.321092278719505,39.837398373983504,66.54583333333349,ST,,78.0,88.0,FW,61.0,0.7383002880135481,0.1994041803523771,0.14381193748934643,0.879439847732458,0.8544303797468356,0.22151898734177217,0.4272151898734178,1.1867088607594938,0.6012658227848102,0.7911392405063292,0.4746835443037975,0.905982905982906,-3.660578202456236,2.184915941061771,0.35519059715885315,-0.8009805714723741,0.05995785747471477,0.39109837653648166,2,0.5424889553623606,CF
Bazoumana Touré,6.972928463481367,8.974227411672473,20.09973612241447,67.0,5.0,53.0,67.0,13.0,59.0,25.0,154.0,32.0,50.0,546.0,60.0,1593.0,53.0,191.0,2943.0,32.4,19.0,GER-Bundesliga,Hoffenheim,2,23000000.0,2029.0,91.0,43700000.0,43.9851097178685,42.253898345435005,74.124360864819,LM,,66.0,35.0,"MF,FW",52.0,0.2152138414654743,0.1040735591564383,0.27698232752075536,0.6203622260004467,1.8209876543209877,0.4012345679012346,0.7716049382716049,4.753086419753086,0.9876543209876544,1.5432098765432098,1.8518518518518519,0.7910447761194029,-1.9729284634813666,-0.5948490617632605,1.0913790379475576,1.0891303834777566,-0.11777165230248128,1.410630682661513,3,0.5358874252954804,wide/AM
Yoane Wissa,23.969242131337523,3.6190131716430187,32.08085858821869,103.0,19.0,89.0,103.0,4.0,32.0,23.0,95.0,53.0,41.0,338.0,16.0,1182.0,45.0,141.0,3466.0,38.3,28.0,ENG-Premier League,Newcastle,2,26500000.0,2029.0,85.0,50400000.0,44.155844155844,34.835025380710505,74.64428274031249,ST,,78.0,67.0,FW,51.9,0.6258287762751312,0.23271108865376236,0.0944912055259274,0.8376203286741173,0.8355091383812011,0.10443864229765014,0.6005221932114883,2.480417754569191,1.3838120104438643,1.0704960835509139,0.41775456919060056,0.8640776699029126,-4.9692421313375235,2.0682868465813122,-0.022623726158097185,0.026607174949494314,-0.027490917871632235,0.1307325567771132,3,0.5322234609315248,CF
João Pedro,20.781502606347203,9.602088684216142,35.19035130739212,120.0,20.0,100.0,120.0,17.0,59.0,39.0,131.0,102.0,93.0,734.0,69.0,2303.0,116.0,328.0,4627.0,51.2,23.0,ENG-Premier League,Brighton,2,44000000.0,2033.0,79.0,86900000.0,47.6214796439515,46.265172735761,74.9626571511555,ST,,75.0,69.0,"FW,MF",53.099999999999994,0.4058887227802188,0.1731791883862267,0.18754079461359652,0.6873115489725024,1.15234375,0.33203125,0.76171875,2.55859375,1.9921875,1.81640625,1.34765625,0.8333333333333334,-0.7815026063472033,0.7256012228311047,0.4799921236576573,0.5188495550233948,0.6133441434647944,0.21018552942441449,3,0.5286976985602508,CF
Julian Brandt,9.6841040244326,14.32506886869669,36.77153498865664,82.0,12.0,52.0,82.0,24.0,94.0,44.0,183.0,14.0,55.0,624.0,37.0,2540.0,34.0,125.0,3945.0,43.400000000000006,29.0,GER-Bundesliga,Dortmund,2,30000000.0,2030.0,74.0,51000000.0,40.4941860465115,38.461820045391505,81.75620156686051,CAM,,85.0,44.0,"MF,FW",56.099999999999994,0.22313603742932253,0.11809882956625121,0.33007071126029236,0.8472703914437013,2.1658986175115205,0.5529953917050691,1.0138248847926266,4.216589861751151,0.32258064516129026,1.2672811059907831,0.8525345622119814,0.6341463414634146,2.3158959755674005,-0.44025893798750204,1.8752622589100176,1.6674904546009486,-0.6467544416255623,-0.45390429171629815,2,0.5271501111495396,wide/AM
Afonso Moreira,3.1612205244600773,5.9273083889856935,13.23570010252297,40.0,4.0,25.0,40.0,10.0,33.0,14.0,83.0,57.0,35.0,344.0,24.0,1064.0,9.0,122.0,1724.0,19.1,20.0,FRA-Ligue 1,Lyon,1,12500000.0,2029.0,91.0,26300000.0,22.5,49.130434782609,80.847145488029,RM,,86.0,68.0,"MF,FW",55.5,0.16550892798220299,0.07903051311150193,0.3103302821458478,0.6929685917551293,1.7277486910994764,0.5235602094240838,0.7329842931937173,4.345549738219895,2.9842931937172774,1.832460732984293,1.256544502617801,0.625,0.8387794755399227,-1.001905492656533,1.4002434912385806,0.8752957422879983,0.6131485120441593,1.0683159390216734,3,0.5268633157629865,wide/AM
Sofiane Diop,12.209749690257013,6.692585168406367,25.88157485704869,76.0,12.0,45.0,76.0,12.0,60.0,26.0,184.0,65.0,54.0,547.0,42.0,2086.0,12.0,163.0,3210.0,35.5,25.0,FRA-Ligue 1,Nice,2,,,,,28.1524926686215,45.532950022114505,79.50891321327899,,,,,"MF,FW",46.9,0.3439366109931553,0.16065460118759228,0.1885235258706019,0.7290584466774279,1.6901408450704225,0.3380281690140845,0.7323943661971831,5.183098591549296,1.8309859154929577,1.5211267605633803,1.1830985915492958,0.5921052631578947,-0.20974969025701284,0.3853443314599929,0.7312188280086568,1.0801472610294547,0.05362177129280693,0.09861791320310376,3,0.5180061947474399,?
Alexander Sørloth,33.6391639187932,2.528296507894993,37.4410529686138,147.0,32.0,136.0,147.0,4.0,23.0,18.0,75.0,29.0,61.0,508.0,24.0,1392.0,192.0,268.0,3541.0,39.4,29.0,ESP-La Liga,Atlético Madrid,2,36500000.0,2028.0,77.0,76700000.0,62.07845262411951,32.318399304045,66.758620689655,ST,,80.0,74.0,FW,53.0,0.8537858862637868,0.22883784978770885,0.06416996212931454,0.9502805321983199,0.583756345177665,0.10152284263959391,0.4568527918781726,1.9035532994923858,0.7360406091370558,1.5482233502538072,0.6091370558375635,0.9251700680272109,-1.6391639187932014,2.8736111026527915,-0.10201224954055788,-0.537211588851341,-0.08928655820767366,-0.3662327661748038,2,0.5171294968504185,CF
Bryan Mbeumo,22.374356464482844,15.46749840117991,46.69325399026275,159.0,26.0,120.0,158.0,23.0,117.0,52.0,247.0,72.0,76.0,1064.0,70.0,3241.0,50.0,265.0,6036.0,66.9,25.0,ENG-Premier League,Manchester Utd,2,64500000.0,2030.0,90.0,127400000.0,24.0612648221345,46.607187735612,76.460599701806,RW,,85.0,74.0,"MF,FW",52.7,0.3344447902015372,0.14071922304706191,0.23120326459162793,0.6979559639800111,1.748878923766816,0.34379671150971597,0.7772795216741405,3.6920777279521673,1.0762331838565022,1.1360239162929744,1.046337817638266,0.759493670886076,3.625643535517156,0.1721286559389076,0.915495056156779,0.8440809165526979,-0.38073356148824433,0.8715656937558738,2,0.5143469311746057,wide/AM
Amine Gouiri,17.92793482169509,8.549418894574046,28.80007223971188,119.0,21.0,89.0,120.0,14.0,67.0,31.0,109.0,35.0,58.0,445.0,44.0,1685.0,18.0,123.0,3416.0,37.8,25.0,FRA-Ligue 1,Marseille,2,23500000.0,2029.0,77.0,46400000.0,33.3333333333335,38.131165022661,83.9278008938205,CAM,,76.0,61.0,FW,60.2,0.4742839899919336,0.15065491446802595,0.22617510303105945,0.7619066730082509,1.7724867724867726,0.3703703703703704,0.8201058201058201,2.8835978835978837,0.925925925925926,1.5343915343915344,1.1640211640211642,0.7416666666666667,3.0720651783049107,0.7762293046264004,1.005094846290001,0.7703233010005273,-0.543476490447921,-0.04716227009058452,2,0.5107998838484299,wide/AM
Rodrygo,7.572723723948002,6.886424321681261,22.17786697484553,81.0,7.0,62.0,81.0,12.0,66.0,17.0,109.0,60.0,24.0,377.0,67.0,1974.0,7.0,168.0,2617.0,29.0,24.0,ESP-La Liga,Real Madrid,2,57500000.0,2028.0,87.0,122200000.0,15.217391304348,57.042729268704505,90.824915824916,CAM,,76.0,52.0,"MF,FW",59.95,0.261128404274069,0.09349041634503706,0.2374629076441814,0.7647540336153631,2.2758620689655173,0.41379310344827586,0.5862068965517241,3.7586206896551726,2.0689655172413794,0.8275862068965517,2.310344827586207,0.7654320987654321,-0.5727237239480019,-0.520290745619136,1.2661230541255026,0.29987549373193717,0.31051956188830854,1.3707669508562685,3,0.49862615278466565,wide/AM
Lukas Nmecha,10.333729260601103,1.8997879680246115,12.422950609587133,50.0,7.0,45.0,50.0,2.0,14.0,10.0,46.0,35.0,21.0,209.0,11.0,616.0,50.0,106.0,1566.0,17.2,26.0,GER-Bundesliga,Wolfsburg,2,9000000.0,2027.0,74.0,17800000.0,48.785344484269004,53.0342516753535,65.906084656085,ST,,72.0,71.0,FW,45.7,0.6007982128256456,0.20667458521202206,0.11045278883864021,0.7222645703248334,0.813953488372093,0.11627906976744186,0.5813953488372093,2.674418604651163,2.0348837209302326,1.2209302325581395,0.6395348837209303,0.9,-3.3337292606011033,1.743265665369121,-0.1031863176297706,0.018338423852330192,0.9648329096551244,-0.5763837646000873,3,0.4719548934635591,CF
Gaëtan Laborde,9.478462118655443,5.10445948690176,14.99045941233635,74.0,7.0,61.0,74.0,9.0,27.0,15.0,49.0,18.0,18.0,238.0,18.0,792.0,49.0,103.0,1838.0,20.3,30.0,FRA-Ligue 1,Nice,1,,,,,50.515463917526,41.860465116279,73.290598290598,,,,,FW,46.9,0.4669193161899233,0.12808732592777625,0.2514512062513182,0.7384462764697709,1.3300492610837438,0.44334975369458124,0.7389162561576355,2.413793103448276,0.8866995073891625,0.8866995073891625,0.8866995073891625,0.8243243243243243,-2.478462118655443,0.5473170898365433,0.9904972608952399,0.4162304487942885,0.09046589540097139,-0.07181804166945827,3,0.4704968555015305,?
Serhou Guirassy,39.28177251294255,5.856756405904889,48.01158122345806,173.0,34.0,156.0,174.0,8.0,45.0,25.0,99.0,89.0,61.0,586.0,23.0,1999.0,209.0,324.0,4949.0,54.9,29.0,GER-Bundesliga,Dortmund,2,54000000.0,2028.0,72.0,91800000.0,55.120726885218005,43.0050505050505,74.265588752197,ST,,84.0,76.0,FW,56.099999999999994,0.7155149820208115,0.2270622688609396,0.10668044455200162,0.8745278911376696,0.819672131147541,0.14571948998178508,0.4553734061930783,1.8032786885245902,1.621129326047359,1.1111111111111112,0.41894353369763204,0.896551724137931,-5.281772512942553,2.3482482584146602,0.10831490373768646,-0.5662850429501209,0.6182686466565425,-0.8549822240784537,2,0.46537674533477585,CF
Álex Baena,8.234126066789031,19.178133038803935,34.93397408723831,99.0,9.0,48.0,99.0,34.0,144.0,23.0,203.0,76.0,56.0,837.0,35.0,2782.0,24.0,180.0,4174.0,46.1,24.0,ESP-La Liga,Atlético Madrid,2,46000000.0,2030.0,79.0,100100000.0,35.472972972973,42.9316541042525,77.5306069769155,CAM,,78.0,76.0,"MF,FW",53.0,0.1786144483034497,0.08317299057362658,0.41601156266385975,0.7577868565561455,3.123644251626898,0.737527114967462,0.4989154013015184,4.403470715835141,1.648590021691974,1.2147505422993492,0.7592190889370932,0.48484848484848486,0.765873933210969,-0.916577855525004,2.6185400629641475,0.20281012114684743,0.11283312923859108,-0.1281787057837912,3,0.4637507396073754,wide/AM
Jonathan Burkardt,24.10156414285302,3.8941311230883002,29.922014988027513,113.0,25.0,100.0,113.0,5.0,30.0,27.0,95.0,39.0,52.0,401.0,22.0,1255.0,32.0,115.0,3460.0,38.2,25.0,GER-Bundesliga,Frankfurt,2,42000000.0,2030.0,83.0,74600000.0,19.722222222222,41.641791044776,73.971548831576,ST,,79.0,73.0,FW,52.35,0.6309309985040058,0.21328817825533647,0.10194060531644764,0.7832988216761129,0.7853403141361256,0.13089005235602094,0.706806282722513,2.486910994764398,1.0209424083769634,1.3612565445026177,0.5759162303664921,0.8849557522123894,0.8984358571469784,1.9134278581620818,-0.06032939700065662,0.340052510873935,-0.7055708944221901,0.06992536108590641,2,0.4359382874647007,CF
Ragnar Ache,11.002535559237003,2.971193479374051,12.966331753879786,52.0,7.0,44.0,52.0,6.0,28.0,7.0,34.0,29.0,24.0,221.0,9.0,622.0,128.0,177.0,1725.0,19.1,27.0,GER-Bundesliga,Köln,1,5000000.0,2029.0,80.0,9400000.0,55.172413793103,47.115384615385,60.983606557377,ST,,70.0,68.0,FW,47.0,0.5760489821590054,0.2115872222930193,0.15555986803005503,0.6788655368523447,1.4659685863874345,0.31413612565445026,0.36649214659685864,1.7801047120418847,1.5183246073298429,1.256544502617801,0.47120418848167533,0.8461538461538461,-4.002535559237003,1.6959956722251364,0.41282718671351504,-0.832783775216552,0.6573493290585406,-0.21791676695908593,2,0.42656384400627056,CF
Dejan Kulusevski,5.52329240180552,6.502650566399097,16.012717846781015,47.0,7.0,38.0,47.0,9.0,66.0,27.0,121.0,38.0,74.0,467.0,38.0,1424.0,10.0,131.0,2391.0,26.5,24.0,ENG-Premier League,Tottenham,1,47500000.0,2028.0,74.0,93800000.0,38.461538461538,35.380116959064,81.242078580482,CAM,,89.0,74.0,"MF,FW",52.55,0.20842612837001961,0.11751685961288341,0.24538304024147536,0.6042535036521138,2.490566037735849,0.33962264150943394,1.0188679245283019,4.566037735849057,1.4339622641509433,2.792452830188679,1.4339622641509433,0.8085106382978723,1.47670759819448,-0.49966397268642126,1.1083926965917132,1.7684787546030305,-0.4172296935642519,-0.11957064878308174,2,0.4253578805448291,wide/AM
Kamory Doumbia,8.748540473170578,6.698069767095149,19.928745521232486,65.0,8.0,40.0,65.0,15.0,53.0,37.0,200.0,43.0,56.0,497.0,36.0,2072.0,21.0,202.0,3093.0,34.099999999999994,22.0,FRA-Ligue 1,Brest,2,9000000.0,2029.0,68.0,19800000.0,30.0986842105265,49.195575666164004,84.0366887905605,CAM,,70.0,59.0,"MF,FW",45.95,0.25655543909591144,0.13459293035647044,0.19642433334589882,0.5844206897722137,1.55425219941349,0.43988269794721413,1.0850439882697949,5.865102639296189,1.2609970674486806,1.6422287390029329,1.055718475073314,0.6153846153846154,-0.7485404731705785,-0.16964546003908385,0.5950667839110971,2.2830590883934714,-0.13158841294620374,-0.7923299270749834,3,0.4243793976435196,wide/AM
Amad Diallo,10.475873640738428,10.403144674375653,30.946167511865497,101.0,10.0,70.0,100.0,14.0,90.0,39.0,222.0,66.0,60.0,553.0,80.0,2734.0,23.0,245.0,4252.0,47.1,23.0,ENG-Premier League,Manchester Utd,2,,,,,40.3125,50.4421853045705,86.945477813931,,,,,"MF,FW",52.7,0.22241769937873518,0.10372152119542997,0.2208735599655128,0.6570311573644478,1.910828025477707,0.29723991507430997,0.8280254777070063,4.713375796178344,1.4012738853503184,1.2738853503184713,1.6985138004246283,0.7,-0.47587364073842764,-0.5714525234994072,0.834714040728545,1.244876893547641,0.30641346354312154,0.3949929291024404,3,0.42000171691364696,?
Chidera Ejuke,2.872433037031442,2.5247273864224553,7.903420761227608,43.0,3.0,26.0,43.0,3.0,34.0,17.0,124.0,32.0,43.0,361.0,104.0,1358.0,9.0,183.0,1923.0,21.1,27.0,ESP-La Liga,Sevilla,2,8000000.0,2027.0,89.0,16800000.0,31.0096153846155,56.8865345181135,84.01761517615199,LW,,71.0,57.0,"MF,FW",50.75,0.13613426715788823,0.06680076830305678,0.11965532637073246,0.3745697043235833,1.6113744075829384,0.14218009478672985,0.8056872037914692,5.8767772511848335,1.5165876777251184,2.037914691943128,4.9289099526066344,0.6046511627906976,0.12756696296855807,-1.2194879225383168,-0.23951408586264145,1.466289406473105,0.19437988051186716,3.0282527684352165,3,0.41190227653644396,wide/AM
Jack Grealish,4.3560916455462575,6.473878641612828,16.02786721009761,41.0,3.0,31.0,41.0,7.0,64.0,23.0,113.0,83.0,46.0,317.0,36.0,1502.0,5.0,154.0,2366.0,26.1,29.0,ENG-Premier League,Manchester City,2,30000000.0,,72.0,0.0,14.945652173913,57.0195627157655,87.5690455615985,LM,,70.0,65.0,"MF,FW",61.0,0.16690006304774932,0.10624613769625019,0.24804132726485928,0.6140945291225138,2.4521072796934864,0.2681992337164751,0.8812260536398467,4.329501915708812,3.18007662835249,1.7624521072796935,1.379310344827586,0.7560975609756098,-1.3560916455462575,-0.7534461709684717,1.0719672409229841,1.3062875735063002,0.773190694756358,-0.3027503069433103,3,0.41145384036184535,wide/AM
Marvin Ducksch,8.931332174688578,10.059994157403708,19.355842046439648,71.0,7.0,52.0,72.0,17.0,62.0,15.0,65.0,17.0,11.0,402.0,7.0,1150.0,20.0,53.0,2433.0,26.9,30.0,GER-Bundesliga,Werder Bremen,1,,,,,40.816326530612,46.478873239437,70.580110497238,,,,,FW,50.6,0.33201978344567207,0.12579341091110674,0.37397747797039804,0.719548031466158,2.304832713754647,0.6319702602230484,0.5576208178438662,2.41635687732342,0.6319702602230484,0.4089219330855019,0.26022304832713755,0.7222222222222222,-1.9313321746885777,0.02974235801640522,2.011954882836389,-0.11506867392155953,-0.08570450424134171,-0.4320557050481066,3,0.4097465440354694,?
Iván Romero,8.850742192938924,2.88573707267642,14.721420374698935,59.0,7.0,45.0,59.0,5.0,25.0,18.0,92.0,77.0,55.0,381.0,37.0,1110.0,30.0,177.0,2287.0,25.1,24.0,ESP-La Liga,Levante,1,,,,,46.153846153846,49.0,73.220973782772,,,,,"FW,MF",42.9,0.3526192108740607,0.1500125795413377,0.1149696044891004,0.5865107719003559,0.99601593625498,0.199203187250996,0.7171314741035856,3.6653386454183265,3.0677290836653386,2.191235059760956,1.4741035856573705,0.7627118644067796,-1.8507421929389238,0.32218742039534376,-0.14656522921735576,0.6610077810145393,1.1999252181947049,0.26595214834095,3,0.3959887089777531,?
Julián Álvarez,17.850954642053694,12.72399190440774,42.61423349380493,126.0,19.0,77.0,128.0,19.0,89.0,30.0,126.0,27.0,73.0,670.0,60.0,2406.0,18.0,151.0,4420.0,49.0,25.0,ESP-La Liga,Atlético Madrid,2,91000000.0,2030.0,86.0,197900000.0,24.861111111111,40.204497489265506,80.9847335846445,CAM,,83.0,86.0,FW,53.0,0.364305196776606,0.14167424319090233,0.2596733041715865,0.8696782345674476,1.816326530612245,0.3877551020408163,0.6122448979591837,2.5714285714285716,0.5510204081632653,1.489795918367347,1.2244897959183674,0.6015625,1.1490453579463065,0.2906942236776546,1.3376302978687036,0.08345020413412353,-0.9031630578230379,0.6704997580827243,2,0.38887167625236724,wide/AM
Ansgar Knauff,8.939077816903591,8.310043331235647,23.542605210095644,64.0,8.0,49.0,65.0,11.0,45.0,18.0,124.0,40.0,32.0,497.0,37.0,1466.0,32.0,163.0,2940.0,32.4,23.0,GER-Bundesliga,Frankfurt,2,15000000.0,2028.0,89.0,26600000.0,33.621453900709,44.4505494505495,69.56999372253651,RM,,76.0,73.0,"MF,FW",52.35,0.27589746348467875,0.1396730908891186,0.2564828188652978,0.7266236175955446,1.3888888888888888,0.3395061728395062,0.5555555555555556,3.8271604938271606,1.234567901234568,0.9876543209876544,1.1419753086419753,0.7538461538461538,-0.9390778169035912,-0.05295437339564749,0.9471308318424888,0.22684807866879464,-0.08558025933079308,0.8506825377006266,3,0.3836790721009443,wide/AM
Nicolás Paz,16.582407858222723,12.51150562427938,36.71878385171294,231.0,18.0,102.0,231.0,24.0,105.0,49.0,256.0,74.0,90.0,934.0,138.0,3973.0,60.0,414.0,5581.0,61.9,20.0,ITA-Serie A,Como,2,60500000.0,2028.0,79.0,115000000.0,56.588319088319,49.580103359173,83.10086229613799,CAM,,77.0,42.0,"MF,FW",58.1,0.267890272346086,0.07178531540356158,0.20212448504490113,0.593195215698109,1.6962843295638126,0.3877221324717286,0.7915993537964459,4.135702746365105,1.1954765751211631,1.4539579967689822,2.2294022617124396,0.44155844155844154,1.417592141777277,-0.6894393688053645,0.6471697809396683,0.9955167733451269,0.5502574442991679,0.7172087676611818,3,0.37865588949665374,wide/AM
