player,ss_accuratePasses,ss_totalPasses,ss_accurateOwnHalfPasses,ss_accurateOppositionHalfPasses,ss_accurateFinalThirdPasses,ss_accurateLongBalls,ss_clearances,ss_interceptions,ss_blockedShots,ss_tackles,ss_tacklesWon,ss_aerialDuelsWon,ss_groundDuelsWon,ss_successfulDribbles,ss_errorLeadToShot,ss_errorLeadToGoal,ss_dribbledPast,ss_fouls,ss_ballRecovery,ss_accuratePasses_adj,ss_totalPasses_adj,ss_accurateOwnHalfPasses_adj,ss_accurateOppositionHalfPasses_adj,ss_accurateFinalThirdPasses_adj,ss_accurateLongBalls_adj,ss_clearances_adj,ss_interceptions_adj,ss_blockedShots_adj,ss_tackles_adj,ss_tacklesWon_adj,ss_aerialDuelsWon_adj,ss_groundDuelsWon_adj,ss_successfulDribbles_adj,ss_errorLeadToShot_adj,ss_errorLeadToGoal_adj,ss_dribbledPast_adj,ss_fouls_adj,ss_ballRecovery_adj,season_nineties,nineties,age,league,team,pos,seasons,fifa_value_eur,fifa_release_clause_eur,fifa_contract_end,fifa_pace,fifa_sprint_speed,fifa_acceleration,fifa_best_position,fifa_height,fifa_defensive_awareness,fifa_composure,fifa_overall_rating,fifa_potential,ss_accuratePassesPercentage,ss_accurateLongBallsPercentage,ss_aerialDuelsWonPercentage,ss_groundDuelsWonPercentage,ss_totalDuelsWonPercentage,ss_tacklesWonPercentage,ss_accuratePasses_p90,ss_accurateOwnHalfPasses_p90,ss_accurateOppositionHalfPasses_p90,ss_accurateFinalThirdPasses_p90,ss_accurateLongBalls_p90,ss_clearances_p90,ss_interceptions_p90,ss_blockedShots_p90,ss_aerialDuelsWon_p90,ss_successfulDribbles_p90,ss_errorLeadToShot_p90,ss_dribbledPast_p90,ss_fouls_p90,ss_ballRecovery_p90,ss_tackles_p90,is_cb,BUILD,PROGRESS,AERIAL,DUEL,PACE,SECURE,FIT,FLOOR,thin
Matthijs de Ligt,1775.0,1982.0,1341.0,436.0,114.0,54.0,159.0,48.0,6.0,49.0,35.0,108.0,68.0,3.0,1.0,0.0,15.0,22.0,108.0,1637.5146777591704,1828.829884933283,1236.8574901409972,402.48522500135056,105.18435524823079,49.94874399005997,171.73210633946832,52.02453987730061,6.466257668711657,52.987730061349694,37.86707566462168,116.52351738241309,73.61145194274027,2.7702339149694772,0.9421965317919074,0.0,16.214723926380366,23.87321063394683,116.85071574642127,36.6,36.6,25.0,ENG-Premier League,Manchester Utd,DF,2,34000000.0,67200000.0,2029.0,62.0,68.0,54.0,CB,"189cm 6'2""",82.0,80.0,82.0,84.0,89.055030771433,40.873945641987,63.8187429854095,62.987987987988,63.23093220339,70.877192982456,44.74083819014127,33.79392049565566,10.996864071075152,2.873889487656579,1.3647197811491794,4.692134052990937,1.4214355157732408,0.17667370679540045,3.183702660721669,0.07568945122867424,0.02574307463912315,0.4430252438901739,0.6522735145887112,3.1926425067328217,1.4477521874685708,True,55.0,16.0,80.0,83.0,24.0,71.0,54.6,16.0,False
Joachim Andersen,3662.0,4329.0,2379.0,1286.0,490.0,373.0,422.0,70.0,9.0,73.0,46.0,155.0,109.0,10.0,1.0,3.0,26.0,51.0,243.0,3445.1811561775357,4072.259531567249,2238.6763649677687,1209.3097625290782,460.60848179118386,350.5526922123887,448.53169734151334,74.42535787321064,9.588957055214724,77.5235173824131,48.86707566462167,164.8077709611452,115.81799591002044,9.415010114981637,0.9458413926499032,2.826673225070361,27.61145194274029,54.16564417177914,258.49693251533745,61.599999999999994,60.599999999999994,29.0,ENG-Premier League,Fulham,DF,2,14500000.0,27600000.0,2029.0,44.0,48.0,40.0,CB,"192cm 6'4""",79.0,78.0,79.0,79.0,84.5130059813605,46.238987606391,68.667711598746,56.808628318584,62.991900796193,63.9285714285715,55.9282655223626,36.3421487819443,19.631651989108413,7.47741041868805,5.690790457993324,7.281358723076516,1.208203861578095,0.1556648872599793,2.6754508272913182,0.15284107329515645,0.015354568062498429,0.4482378562133164,0.8793124053860251,4.196378774599634,1.2584986588054077,True,58.0,74.0,85.0,64.0,2.0,65.0,54.4,2.0,False
Sven Botman,1256.0,1435.0,924.0,332.0,58.0,54.0,166.0,32.0,7.0,34.0,23.0,104.0,61.0,5.0,5.0,0.0,5.0,18.0,102.0,1174.6458145363408,1341.9380116959064,863.8428070175439,310.80300751879696,54.39324979114453,50.449657477025895,177.6073619631902,34.233128834355824,7.441717791411043,36.20858895705521,24.47239263803681,111.23926380368098,65.07361963190183,4.678930659983291,4.678930659983291,0.0,5.319018404907975,19.20245398773006,109.16564417177914,25.0,25.0,25.0,ENG-Premier League,Newcastle,DF,2,28500000.0,56300000.0,2030.0,56.0,63.0,48.0,CB,"193cm 6'4""",82.0,76.0,81.0,83.0,88.265306122449,46.559633027523,62.579365079365004,69.7916666666665,65.606880556629,69.318181818182,46.985832581453636,34.55371228070176,12.432120300751878,2.175729991645781,2.017986299081036,7.104294478527607,1.369325153374233,0.2976687116564417,4.4495705521472395,0.18715722639933166,0.18715722639933166,0.21276073619631902,0.7680981595092023,4.366625766871166,1.4483435582822084,True,62.0,25.0,82.0,91.0,11.0,60.0,54.3,11.0,False
Murillo,2075.0,2552.0,1280.0,801.0,346.0,202.0,372.0,70.0,10.0,88.0,58.0,68.0,136.0,36.0,4.0,1.0,25.0,50.0,244.0,2328.4511451331837,2868.183221309435,1432.4482200647249,903.12428429176,392.2022653721683,228.1066716455066,328.3108384458078,62.87116564417178,8.997955010224949,78.15132924335379,51.38650306748467,60.04089979550102,120.31083844580778,41.44996265870053,4.46352999751058,1.186893203883495,21.750511247443765,44.760736196319016,217.2597137014315,59.099999999999994,59.099999999999994,23.0,ENG-Premier League,Nottingham,DF,2,40000000.0,79000000.0,2030.0,80.0,78.0,83.0,CB,"180cm 5'11""",81.0,78.0,82.0,86.0,81.5379734235805,45.3106852497095,58.9227774172615,55.6507342355315,56.6281079643665,65.390835579515,39.39849653355641,24.237702539166243,15.281290766358039,6.636248145045149,3.859672955084714,5.555174931401147,1.0638099093768492,0.15224966176353552,1.0159204703130462,0.701353006069383,0.07552504225906227,0.36802895511749184,0.7573728628818786,3.6761372876722764,1.3223575168080168,True,26.0,74.0,33.0,49.0,87.0,60.0,54.3,26.0,False
Pau Torres,2254.0,2527.0,1400.0,854.0,312.0,105.0,135.0,21.0,4.0,43.0,29.0,44.0,76.0,22.0,3.0,3.0,16.0,15.0,142.0,2122.575739808618,2379.540339620554,1318.3101720227887,804.2655677858287,293.74801703634046,98.61504507992697,143.40899795501025,22.406952965235178,4.196319018404909,45.84662576687117,30.86503067484663,47.0756646216769,80.71165644171779,20.89905415122518,2.789545881962497,2.789545881962497,17.112474437627814,15.948875255623722,151.88139059304706,41.0,41.0,28.0,ENG-Premier League,Aston Villa,DF,2,18000000.0,34200000.0,2028.0,67.0,67.0,66.0,CB,"191cm 6'3""",83.0,82.0,80.0,80.0,89.1857429415265,41.6834677419355,45.833333333333,62.122844827586,55.0623315363885,67.5324675324675,51.770139995332144,32.15390663470217,19.61623336062997,7.164585781374157,2.4052450019494382,3.497780437927079,0.5465110479325653,0.10234924435133924,1.1481869419921196,0.5097330280786629,0.06803770443810969,0.41737742530799543,0.3889969574542371,3.7044241608060258,1.1182103845578335,True,64.0,84.0,8.0,62.0,39.0,65.0,54.0,8.0,False
Nobel Mendy,872.0,1016.0,692.0,180.0,45.0,57.0,164.0,25.0,1.0,27.0,13.0,32.0,43.0,3.0,2.0,0.0,8.0,33.0,75.0,797.9069201683669,929.6599236641222,633.0381822073197,164.8687379610473,41.22677819790255,52.23337732753086,179.22494887525562,27.26175869120654,1.0940695296523515,29.539877300613497,14.222903885480571,34.987730061349694,47.02249488752556,2.742056074766355,1.8472247984590142,0.0,8.752556237218814,36.081799591002046,81.89775051124744,21.2,21.2,20.0,ESP-La Liga,Real Betis,DF,2,11500000.0,26500000.0,2030.0,81.0,83.0,78.0,CB,"187cm 6'2""",73.0,66.0,75.0,85.0,86.28303846078501,48.3974358974355,76.27118644067801,75.609756097561,75.88652482269501,24.074074074074,37.63711887586636,29.860291613552814,7.776827262313551,1.9446593489576673,2.463838553185418,8.454007022417718,1.2859320137361576,0.05160705328548828,1.650364625535363,0.12934226767765827,0.08713324521033086,0.41285642628390634,1.7019716788208512,3.863101439209785,1.393390438708184,True,41.0,10.0,71.0,69.0,91.0,30.0,53.8,10.0,True
Luka Vušković,1274.0,1534.0,906.0,368.0,103.0,88.0,251.0,40.0,6.0,22.0,18.0,149.0,58.0,8.0,2.0,1.0,7.0,29.0,126.0,1372.215859030837,1652.259911894273,975.8458149779736,396.3700440528634,110.94052863436124,94.784140969163,233.0347648261759,37.13701431492843,5.570552147239264,20.42535787321064,16.711656441717793,138.3353783231084,53.84867075664622,8.616740088105727,2.154185022026432,1.077092511013216,6.4989775051124745,26.92433537832311,116.98159509202456,27.1,27.1,18.0,GER-Bundesliga,Hamburger SV,DF,1,27500000.0,0.0,,59.0,64.0,53.0,CB,"193cm 6'4""",76.0,66.0,78.0,88.0,83.050847457627,42.307692307692,74.5,54.716981132075,67.647058823529,81.818181818182,50.63527155095339,36.00907066339386,14.626200887559534,4.09374644407237,3.4975697774598893,8.599068812774018,1.3703695319161782,0.2055554297874267,5.104626506387763,0.3179608888599899,0.07949022221499748,0.23981466808533114,0.9935179106392291,4.316664025535961,0.7537032425538981,True,48.0,52.0,99.0,72.0,15.0,55.0,53.5,15.0,False
Vitor Reis,1752.0,1926.0,1250.0,502.0,132.0,77.0,216.0,33.0,4.0,50.0,31.0,87.0,83.0,9.0,7.0,0.0,11.0,40.0,128.0,1689.4652547853702,1857.2877399924712,1205.2877399924707,484.1775147928994,127.31360946745562,74.26627218934911,224.1676891615542,34.214723926380366,4.147239263803681,51.84049079754601,32.14110429447853,90.20245398773008,86.2719836400818,8.513692481442513,6.7514792899408285,0.0,11.404907975460125,41.47239263803681,132.7116564417178,34.9,34.9,19.0,ENG-Premier League,Manchester City,DF,2,15000000.0,0.0,,73.0,75.0,70.0,CB,"186cm 6'1""",75.0,69.0,76.0,86.0,95.4781704781705,25.1633986928105,27.8846153846155,79.2857142857145,78.5472972972975,31.0,48.408746555454734,34.53546532929716,13.873281226157577,3.647954426001594,2.127973415167596,6.4231429559184585,0.9803645824177756,0.11883207059609402,2.5845975354650452,0.2439453433078084,0.19345212865159966,0.3267881941392586,1.1883207059609402,3.8026262590750086,1.485400882451175,True,64.0,43.0,30.0,71.0,65.0,35.0,53.4,30.0,False
Koni De Winter,2224.0,2495.0,1533.0,693.0,192.0,70.0,211.0,38.0,2.0,62.0,37.0,118.0,91.0,9.0,5.0,0.0,12.0,70.0,188.0,2236.828032920138,2513.449400528348,1549.9864102824627,688.9863594797805,189.85061471245683,71.34355313960577,209.31288343558282,37.0838445807771,2.1186094069529653,61.49284253578733,36.785276073619634,115.36196319018406,89.93047034764825,9.266256858362121,5.105136151188782,0.0,11.697341513292432,68.69938650306749,184.69529652351738,43.7,43.7,23.0,ITA-Serie A,Milan,DF,2,11500000.0,21900000.0,2030.0,70.0,72.0,68.0,CB,"191cm 6'3""",76.0,65.0,75.0,84.0,89.1102019516505,40.902777777778,67.3579545454545,48.277027027027,57.31884057971,59.822361546499494,51.185996176662194,35.46879657396939,15.766278248965229,4.344407659323955,1.6325755867186675,4.789768499670087,0.8486005624891784,0.048480764461166254,2.6398618578989486,0.2120424910380348,0.11682233755580737,0.26767371883964375,1.5720683410312926,4.226436991384837,1.4071588680958198,True,64.0,53.0,82.0,30.0,53.0,40.0,53.3,30.0,False
El Chadaille Bitshiabu,1248.0,1413.0,756.0,492.0,122.0,61.0,138.0,20.0,0.0,35.0,24.0,32.0,39.0,2.0,2.0,1.0,11.0,12.0,83.0,1152.8659003831417,1306.1858237547892,697.3090038314176,455.5568965517241,113.13199233716475,56.581609195402294,148.93251533742333,21.607361963190183,0.0,37.65644171779141,25.840490797546014,34.52760736196319,41.92638036809816,1.8735632183908044,1.8423371647509579,0.9367816091954022,11.815950920245399,12.957055214723926,89.6319018404908,19.9,19.9,20.0,GER-Bundesliga,RB Leipzig,DF,2,11500000.0,21900000.0,2029.0,72.0,85.0,55.0,CB,"196cm 6'5""",74.0,61.0,75.0,85.0,89.1014905375985,47.214285714285495,49.5565410199555,56.6326530612245,53.1286549707605,70.8333333333335,57.93295981824833,35.04065345886521,22.89230635938312,5.685024740561043,2.843296944492578,7.484045996855444,1.0857970835773962,0.0,1.7350556463298088,0.0941489054467741,0.0925797570226612,0.5937663779017789,0.6511083022474335,4.5041156703764225,1.8922835034066037,True,75.0,67.0,22.0,48.0,59.0,38.0,53.3,22.0,True
Lloyd Kelly,1942.0,2198.0,1200.0,743.0,240.0,131.0,131.0,15.0,6.0,53.0,38.0,97.0,94.0,20.0,2.0,0.0,7.0,48.0,187.0,1649.4726107226104,1866.9899839743587,1019.2130681818181,631.1144376456876,203.83905157342656,111.23728875291374,154.1840490797546,17.660531697341515,7.067484662576687,62.38854805725971,44.7280163599182,114.20040899795502,110.63394683026586,16.991040209790206,1.6979166666666663,0.0,8.245398773006135,56.49897750511247,220.1145194274029,48.0,44.599999999999994,26.0,ITA-Serie A,Juventus,DF,2,15500000.0,27500000.0,2029.0,69.0,69.0,68.0,CB,"190cm 6'3""",78.0,78.0,78.0,80.0,85.072366557856,37.136752136752,70.3574203574205,57.766812865497,62.282229965156496,75.4166666666665,34.36401272338772,21.23360558712121,13.148217450951826,4.24664690777972,2.317443515685703,3.212167689161554,0.3679277436946149,0.147239263803681,2.3791751874573963,0.3539800043706293,0.03537326388888888,0.17177914110429449,1.1770620313565099,4.585719154737561,1.2997614178595773,True,19.0,48.0,82.0,73.0,47.0,68.0,53.2,19.0,False
José María Giménez,1968.0,2158.0,1338.0,630.0,158.0,142.0,179.0,43.0,1.0,51.0,28.0,75.0,77.0,4.0,2.0,2.0,21.0,33.0,125.0,1819.4969880804888,1995.0316999188276,1237.4058614944247,582.091126586064,145.75780749348485,131.39859870978768,193.59100204498978,46.515337423312886,1.0920245398773003,55.2678936605317,30.314928425357873,81.280163599182,83.43149284253579,3.690776263510916,1.845388131755458,1.845388131755458,22.752556237218812,35.8241308793456,135.2269938650307,35.3,35.3,30.0,ESP-La Liga,Atlético Madrid,DF,2,30000000.0,63000000.0,2028.0,71.0,73.0,68.0,CB,"186cm 6'1""",85.0,75.0,83.0,83.0,90.9818926135985,61.457334611697,50.0,57.0566286215975,53.3290653008965,54.769230769231,51.54382402494303,35.053990410606936,16.489833614336092,4.1291163595888065,3.722339906792852,5.484164363880731,1.3177149411703368,0.03093553937329463,2.3025542096085556,0.10455456837141405,0.052277284185707026,0.6445483353319778,1.0148479002647481,3.83079302733798,1.5656627099300766,True,85.0,45.0,32.0,32.0,56.0,51.0,53.2,32.0,False
Jordan Torunarigha,895.0,1048.0,664.0,231.0,75.0,51.0,181.0,30.0,2.0,37.0,22.0,53.0,56.0,6.0,3.0,0.0,11.0,19.0,61.0,963.9977973568282,1128.7929515418502,715.1894273127753,248.80837004405285,80.78193832599119,54.931718061674005,168.04498977505114,27.85276073619632,1.8568507157464211,34.351738241308794,20.42535787321064,49.20654396728017,51.9918200408998,6.462555066079295,3.2312775330396475,0.0,10.212678936605318,17.640081799591,56.63394683026585,21.8,21.8,27.0,GER-Bundesliga,Hamburger SV,DF,1,3900000.0,7000000.0,2028.0,82.0,84.0,79.0,CB,"191cm 6'3""",71.0,71.0,74.0,74.0,85.400763358779,41.803278688525,59.550561797753,58.333333333333,58.918918918919,59.459459459459,44.22008244756093,32.80685446388877,11.413227983672149,3.7055935011922565,2.519803580810734,7.708485769497758,1.277649575054877,0.0851766383369918,2.2571809159302827,0.29644748009538047,0.14822374004769023,0.46847151085345495,0.809178064201422,2.5978874692782497,1.5757678092343483,True,42.0,36.0,55.0,52.0,94.0,30.0,52.9,30.0,True
Sepp van den Berg,2295.0,2631.0,1670.0,628.0,217.0,90.0,326.0,50.0,5.0,62.0,34.0,234.0,83.0,5.0,4.0,3.0,17.0,38.0,206.0,2353.735760905395,2698.151662454675,1712.833587517855,643.9648038677069,222.38136029007802,92.33454785188441,317.7382413087935,48.740286298568506,4.87321063394683,60.5439672801636,33.22290388548058,228.06952965235178,81.01635991820041,5.11298099109988,4.10070102186573,3.079824195143391,16.595092024539877,37.100204498977504,200.8957055214724,59.4,59.4,23.0,ENG-Premier League,Brentford,DF,2,15000000.0,31500000.0,2029.0,73.0,77.0,68.0,CB,"192cm 6'4""",78.0,74.0,77.0,83.0,87.1139624406265,50.728155339806,60.500936845586,55.833333333333,59.3870595194505,52.5083612040135,39.62518116002349,28.835582281445372,10.84115831427116,3.743793944277408,1.5544536675401417,5.34912864156218,0.8205435403799411,0.08204058306307796,3.8395543712517135,0.08607712106228754,0.0690353707384803,0.27937865361178243,0.6245825673228537,3.3820825845365725,1.0192587084202627,True,47.0,22.0,74.0,39.0,65.0,65.0,52.9,22.0,False
Robin Koch,3591.0,3932.0,2397.0,1194.0,253.0,171.0,403.0,71.0,7.0,66.0,33.0,215.0,90.0,3.0,7.0,3.0,22.0,55.0,220.0,3347.0802231571242,3665.9042875434425,2237.9097969635995,1109.1704261935247,235.65381379184197,159.52473385769161,432.2453987730061,77.14723926380368,7.331288343558283,71.6319018404908,35.92433537832311,230.22290388548055,97.65030674846626,2.762085238704957,6.508073897933052,2.762085238704957,23.443762781186095,59.259713701431494,235.3047034764826,60.2,60.2,29.0,GER-Bundesliga,Frankfurt,DF,2,18000000.0,30600000.0,2030.0,62.0,68.0,55.0,CB,"192cm 6'4""",81.0,79.0,80.0,80.0,91.284701009875,50.082801449025496,64.8616715745085,51.5126050420165,60.5676855895195,49.107142857142506,55.59933925510173,37.17458134491029,18.42475791019144,3.914515179266478,2.649912522553017,7.180156125797444,1.2815156023887655,0.12178219839797812,3.824300728994693,0.04588181459642786,0.10810753983277495,0.38943127543498496,0.9843806262696261,3.908716004592734,1.1898987016692824,True,84.0,44.0,85.0,31.0,24.0,49.0,52.9,24.0,False
Gautier Lloris,2709.0,3027.0,1915.0,795.0,200.0,144.0,339.0,76.0,6.0,109.0,66.0,134.0,137.0,5.0,0.0,0.0,23.0,58.0,172.0,2945.222332157575,3293.8814924383714,2078.386075918056,867.9708270051797,218.73266415684256,157.127164970639,310.44785276073617,70.24948875255623,5.443762781186095,99.25766871165645,59.95910020449898,123.46830265848672,125.33537832310839,5.58092698588595,0.0,0.0,20.893660531697343,53.218813905930475,157.19427402862988,57.400000000000006,57.400000000000006,30.0,FRA-Ligue 1,Le Havre,DF,2,3500000.0,7000000.0,2030.0,37.0,38.0,36.0,CB,"191cm 6'3""",74.0,69.0,74.0,74.0,89.47649218152449,44.826254826255,68.81578947368399,61.5213815789475,65.043859649123,59.6664275466285,51.310493591595375,36.208816653624666,15.121442979184314,3.8106735915826224,2.737407055237613,5.408499177016309,1.2238586890689238,0.09483907284296332,2.1510157257576084,0.09722869313390155,0.0,0.36400105455918713,0.9271570366886841,2.7385762025893703,1.7292276779034224,True,71.0,38.0,75.0,70.0,1.0,67.0,52.7,1.0,False
Alessandro Circati,1492.0,1707.0,1037.0,455.0,139.0,93.0,191.0,27.0,5.0,50.0,31.0,93.0,77.0,4.0,4.0,1.0,8.0,34.0,100.0,1650.651583710407,1888.5135746606334,1147.2692307692305,503.38235294117646,153.78054298642533,102.88914027149319,172.64212678936605,24.404907975460123,4.519427402862986,45.19427402862986,28.020449897750517,84.06134969325154,69.59918200408998,4.4253393665158365,4.4253393665158365,1.1063348416289591,7.231083844580778,30.73210633946831,90.38854805725973,35.6,35.6,21.0,ITA-Serie A,Parma,DF,2,4900000.0,9800000.0,2027.0,59.0,63.0,54.0,CB,"189cm 6'2""",71.0,55.0,72.0,80.0,86.82230206049701,52.3051258720045,71.8811491538765,62.828947368421,67.5833333333335,65.9468438538205,46.366617519955255,32.22666378565254,14.13995373430271,4.319678173775992,2.890144389648685,4.849497943521518,0.6855311229061832,0.12695020794558948,2.3612738677879648,0.12430728557628754,0.12430728557628754,0.2031203327129432,0.8632614140300087,2.5390041589117898,1.2695020794558949,True,58.0,41.0,83.0,83.0,15.0,47.0,52.7,15.0,False
Sadibou Sané,1285.0,1437.0,895.0,390.0,119.0,88.0,129.0,38.0,2.0,46.0,34.0,32.0,64.0,3.0,4.0,1.0,16.0,22.0,103.0,1285.0,1437.0,895.0,390.0,119.0,88.0,129.0,38.0,2.0,46.0,34.0,32.0,64.0,3.0,4.0,1.0,16.0,22.0,103.0,21.6,21.6,21.0,FRA-Ligue 1,Metz,DF,1,3300000.0,7300000.0,2027.0,66.0,69.0,63.0,CB,"182cm 6'0""",69.0,65.0,70.0,81.0,89.422407794015,53.98773006135,58.181818181818,61.538461538462,60.377358490566,73.913043478261,59.49074074074073,41.43518518518518,18.055555555555554,5.509259259259259,4.0740740740740735,5.972222222222221,1.759259259259259,0.09259259259259259,1.4814814814814814,0.13888888888888887,0.18518518518518517,0.7407407407407407,1.0185185185185184,4.768518518518518,2.1296296296296293,True,84.0,61.0,35.0,77.0,36.0,16.0,52.6,16.0,True
Ardian Ismajli,1715.0,1956.0,1291.0,424.0,75.0,107.0,406.0,90.0,1.0,63.0,38.0,132.0,108.0,2.0,4.0,1.0,9.0,42.0,144.0,1957.2524347868643,2232.9077472715708,1476.31747663094,480.9349581559242,84.1205403024519,122.4115401556306,354.07361963190186,78.41717791411044,0.8527607361963191,55.34355828220859,33.14110429447853,115.16564417177915,94.60122699386503,2.217687074829932,4.626829148925758,1.108843537414966,7.920245398773007,36.84662576687117,125.79141104294479,49.099999999999994,49.099999999999994,28.0,ITA-Serie A,Torino,DF,2,3600000.0,6100000.0,2027.0,67.0,68.0,66.0,CB,"185cm 6'1""",79.0,67.0,74.0,74.0,87.70095798648151,49.1803278688525,65.510058931112,65.01089324618749,64.7410476472325,61.060606060606,39.86257504657565,30.067565715497764,9.795009331077887,1.7132492933289594,2.493106724147263,7.211275348918573,1.5970911998800499,0.01736783576774581,2.3455324678570095,0.04516674286822673,0.09423277289054498,0.16130846026014273,0.7504404433171319,2.5619431984306478,1.127160046480827,True,50.0,5.0,73.0,78.0,40.0,65.0,52.6,5.0,False
Alidu Seidu,1089.0,1213.0,577.0,512.0,226.0,50.0,53.0,31.0,0.0,57.0,39.0,24.0,131.0,16.0,2.0,1.0,11.0,26.0,156.0,1013.761654701357,1129.9946642674845,537.6602721113417,476.1013825900153,209.78973615114847,46.44795182050199,57.08179959100204,33.171779141104295,0.0,61.1922290388548,41.71165644171779,25.72597137014315,140.23926380368098,15.04449626351835,1.82803738317757,0.914018691588785,11.87525562372188,27.914110429447852,167.1124744376278,22.1,22.1,25.0,FRA-Ligue 1,Rennes,DF,2,5500000.0,10900000.0,2029.0,64.0,64.0,64.0,CB,"173cm 5'8""",77.0,73.0,74.0,79.0,89.106642100628,56.315499172642,47.6650563607085,68.391754850088,63.9872717210845,70.90909090909099,45.87156808603425,24.328519100060706,21.54304898597354,9.492748242133414,2.1017172769457915,2.582886859321359,1.5009854814979318,0.0,1.1640711027214095,0.6807464372632738,0.08271662367319321,0.5373418834263294,1.2630819198845182,7.5616504270419815,2.7688791420296286,True,62.0,93.0,10.0,90.0,30.0,34.0,52.3,10.0,True
Guéla Doué,2605.0,2997.0,1537.0,1078.0,395.0,62.0,251.0,61.0,7.0,115.0,83.0,116.0,203.0,45.0,1.0,0.0,37.0,83.0,261.0,2469.638859826815,2841.4423569218443,1458.164770830087,1021.2345680386439,374.5302628942858,59.10532466665183,264.9529652351738,64.53987730061351,7.398773006134969,121.60531697341514,87.91206543967282,123.23517382413088,214.9427402862986,42.71388820871268,0.9760479041916168,0.0,39.42126789366054,88.21472392638037,274.8957055214724,53.099999999999994,53.099999999999994,22.0,FRA-Ligue 1,Strasbourg,"DF,MF",2,15000000.0,29600000.0,2029.0,72.0,77.0,65.0,CB,"187cm 6'2""",74.0,75.0,77.0,82.0,86.945905902274,36.5923076923075,61.765039084627,52.990019633508,55.8344990061105,72.6153846153845,46.5092063997517,27.46073014745927,19.232289416923617,7.053300619478076,1.1130946264906185,4.989698027027756,1.2154402504823638,0.13933659145263597,2.3208130663678133,0.8044046743637041,0.01838131646311896,0.742396758825999,1.6612942359017022,5.176943606807391,2.2901189637177994,True,38.0,85.0,64.0,47.0,59.0,36.0,52.3,36.0,False
